,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Week_label,Power_round,Voltage_round,Curve_Iteration
11/29/2021 22:25,11/29/2021 22:27,11/29/2021 22:25,193.8,188.95,4,24,20,7,190,190,2
11/29/2021 22:35,11/29/2021 22:32,11/29/2021 22:35,204.1,198.99,4,24,17,7,200,200,2
11/29/2021 22:40,11/29/2021 22:38,11/29/2021 22:40,189.1,129.06,4,25,21,7,130,190,2
11/29/2021 22:45,11/29/2021 22:43,11/29/2021 22:45,247.7,483.01,4,25,21,7,480,250,2
11/29/2021 22:50,11/29/2021 22:48,11/29/2021 22:50,243.3,426.99,4,24,19,7,430,240,2
11/29/2021 22:55,11/29/2021 22:54,11/29/2021 22:55,191.5,130.69,4,20,17,7,130,190,2
11/29/2021 23:00,11/29/2021 22:59,11/29/2021 23:00,183.7,0,4,22,15,7,0,180,2
11/29/2021 23:05,11/29/2021 23:04,11/29/2021 23:05,141.3,0,4,24,18,7,0,140,2
11/29/2021 23:10,11/29/2021 23:10,11/29/2021 23:10,183.6,89.5,4,27,21,7,90,180,2
11/29/2021 23:15,11/29/2021 23:15,11/29/2021 23:15,226.1,330.67,4,28,21,7,330,230,2
11/29/2021 23:20,11/29/2021 23:21,11/29/2021 23:20,184.6,35.99,4,25,20,7,40,180,2
11/29/2021 23:25,11/29/2021 23:26,11/29/2021 23:25,180.5,0,4,22,19,7,0,180,2
11/29/2021 23:30,11/29/2021 23:31,11/29/2021 23:30,224.2,284.17,4,22,18,7,280,220,2
11/29/2021 23:35,11/29/2021 23:37,11/29/2021 23:35,225.7,330.08,4,28,23,7,330,230,2
11/29/2021 23:40,11/29/2021 23:42,11/29/2021 23:40,185.3,36.13,4,33,26,7,40,190,2
11/29/2021 23:50,11/29/2021 23:47,11/29/2021 23:50,198.8,193.83,4,30,24,7,190,200,2
11/29/2021 23:55,11/29/2021 23:53,11/29/2021 23:55,184,35.88,5,32,27,7,40,180,2
11/30/2021 0:00,11/29/2021 23:58,11/30/2021 0:00,190.2,129.81,5,28,23,7,130,190,2
11/30/2021 0:05,11/30/2021 0:03,11/30/2021 0:05,250.7,513.3,0.3,30,23,7,510,250,2
11/30/2021 0:10,11/30/2021 0:09,11/30/2021 0:10,188,128.31,0.3,30,23,7,130,190,2
11/30/2021 0:15,11/30/2021 0:14,11/30/2021 0:15,182.3,0,0.3,28,19,7,0,180,2
11/30/2021 0:20,11/30/2021 0:19,11/30/2021 0:20,181,0,0.3,28,21,7,0,180,2
11/30/2021 0:25,11/30/2021 0:25,11/30/2021 0:25,182,53.23,0.3,28,20,7,50,180,2
11/30/2021 0:30,11/30/2021 0:30,11/30/2021 0:30,161.3,0,0.3,20,17,7,0,160,2
11/30/2021 0:35,11/30/2021 0:35,11/30/2021 0:35,182,0,0.3,25,17,7,0,180,2
11/30/2021 0:40,11/30/2021 0:41,11/30/2021 0:40,227.7,333.01,0.3,27,20,7,330,230,2
11/30/2021 0:45,11/30/2021 0:46,11/30/2021 0:45,182,0,0.3,28,17,7,0,180,2
11/30/2021 0:50,11/30/2021 0:52,11/30/2021 0:50,185.6,90.47,0.3,25,18,7,90,190,2
11/30/2021 0:55,11/30/2021 0:57,11/30/2021 0:55,186.8,91.06,0.3,25,17,7,90,190,2
11/30/2021 1:05,11/30/2021 1:02,11/30/2021 1:05,162,0,0.3,24,13,7,0,160,2
11/30/2021 1:10,11/30/2021 1:08,11/30/2021 1:10,59.1,0,0.4,19,13,7,0,60,2
11/30/2021 1:15,11/30/2021 1:13,11/30/2021 1:15,159.2,0,0.4,27,17,7,0,160,2
11/30/2021 1:20,11/30/2021 1:18,11/30/2021 1:20,211.1,246.98,0.4,25,16,7,250,210,2
11/30/2021 1:25,11/30/2021 1:24,11/30/2021 1:25,182.3,0,0.4,16,13,7,0,180,2
11/30/2021 1:30,11/30/2021 1:29,11/30/2021 1:30,170.8,0,0.4,19,11,7,0,170,2
11/30/2021 1:35,11/30/2021 1:34,11/30/2021 1:35,182.5,35.58,0.4,17,11,7,40,180,2
11/30/2021 1:40,11/30/2021 1:40,11/30/2021 1:40,68.5,0,0.4,16,10,7,0,70,2
11/30/2021 1:45,11/30/2021 1:45,11/30/2021 1:45,140.1,0,0.4,12,10,7,0,140,2
11/30/2021 1:50,11/30/2021 1:50,11/30/2021 1:50,185.6,90.47,0.4,14,11,7,90,190,2
11/30/2021 1:55,11/30/2021 1:56,11/30/2021 1:55,150.8,0,0.4,12,9,7,0,150,2
11/30/2021 2:00,11/30/2021 2:01,11/30/2021 2:00,177,0,0.4,17,13,7,0,180,2
11/30/2021 2:05,11/30/2021 2:07,11/30/2021 2:05,182.7,35.62,0.4,19,13,7,40,180,2
11/30/2021 2:10,11/30/2021 2:12,11/30/2021 2:10,183.8,0,0.4,17,12,7,0,180,2
11/30/2021 2:20,11/30/2021 2:17,11/30/2021 2:20,224.1,262.19,0.4,17,13,7,260,220,2
11/30/2021 2:25,11/30/2021 2:23,11/30/2021 2:25,181.7,0,0.4,16,12,7,0,180,2
11/30/2021 2:30,11/30/2021 2:28,11/30/2021 2:30,178.6,0,0.4,19,14,7,0,180,2
11/30/2021 2:35,11/30/2021 2:33,11/30/2021 2:35,164.1,0,0.4,19,12,7,0,160,2
11/30/2021 2:40,11/30/2021 2:39,11/30/2021 2:40,100.2,0,0.4,16,11,7,0,100,2
11/30/2021 2:45,11/30/2021 2:44,11/30/2021 2:45,64.6,0,0.4,14,9,7,0,60,2
11/30/2021 2:50,11/30/2021 2:49,11/30/2021 2:50,184,35.88,0.4,20,13,7,40,180,2
11/30/2021 2:55,11/30/2021 2:55,11/30/2021 2:55,55.3,0,0.4,12,9,7,0,60,2
11/30/2021 3:00,11/30/2021 3:00,11/30/2021 3:00,131.7,0,0.4,12,8,7,0,130,2
11/30/2021 3:05,11/30/2021 3:05,11/30/2021 3:05,155.7,0,0.4,16,11,7,0,160,2
11/30/2021 3:10,11/30/2021 3:11,11/30/2021 3:10,115.8,0,0.4,14,9,7,0,120,2
11/30/2021 3:15,11/30/2021 3:16,11/30/2021 3:15,187.5,91.4,0.4,12,10,7,90,190,2
11/30/2021 3:20,11/30/2021 3:21,11/30/2021 3:20,167,0,0.4,14,10,7,0,170,2
11/30/2021 3:25,11/30/2021 3:27,11/30/2021 3:25,186.5,90.91,0.4,12,10,7,90,190,2
11/30/2021 3:35,11/30/2021 3:32,11/30/2021 3:35,151.6,0,0.4,20,13,7,0,150,2
11/30/2021 3:40,11/30/2021 3:38,11/30/2021 3:40,182.6,0,0.4,17,13,7,0,180,2
11/30/2021 3:45,11/30/2021 3:43,11/30/2021 3:45,218.8,255.99,0.4,16,13,7,260,220,2
11/30/2021 3:50,11/30/2021 3:48,11/30/2021 3:50,170.1,0,0.4,20,14,7,0,170,2
11/30/2021 3:55,11/30/2021 3:54,11/30/2021 3:55,188.2,128.44,0.4,20,15,7,130,190,2
11/30/2021 4:00,11/30/2021 3:59,11/30/2021 4:00,182.2,0,0.4,17,14,7,0,180,2
11/30/2021 4:05,11/30/2021 4:04,11/30/2021 4:05,209.6,245.23,0.4,19,13,7,250,210,2
11/30/2021 4:10,11/30/2021 4:10,11/30/2021 4:10,183.1,35.7,0.4,16,13,7,40,180,2
11/30/2021 4:15,11/30/2021 4:16,11/30/2021 4:15,187.1,127.69,0.5,19,15,7,130,190,2
11/30/2021 4:20,11/30/2021 4:21,11/30/2021 4:20,189.5,129.33,0.5,19,16,7,130,190,2
11/30/2021 4:25,11/30/2021 4:27,11/30/2021 4:25,186.8,91.06,0.5,22,15,7,90,190,2
11/30/2021 4:30,11/30/2021 4:32,11/30/2021 4:30,184.2,35.91,0.5,20,14,7,40,180,2
11/30/2021 4:40,11/30/2021 4:37,11/30/2021 4:40,163.8,0,0.5,16,12,7,0,160,2
11/30/2021 4:45,11/30/2021 4:43,11/30/2021 4:45,189,110.56,0.5,17,12,7,110,190,2
11/30/2021 4:50,11/30/2021 4:48,11/30/2021 4:50,184,0,0.5,14,11,7,0,180,2
11/30/2021 4:55,11/30/2021 4:53,11/30/2021 4:55,166.1,0,0.5,14,11,7,0,170,2
11/30/2021 5:00,11/30/2021 4:59,11/30/2021 5:00,180.5,0,0.5,14,10,7,0,180,2
11/30/2021 5:05,11/30/2021 5:04,11/30/2021 5:05,121.8,0,0.5,14,9,7,0,120,2
11/30/2021 5:10,11/30/2021 5:09,11/30/2021 5:10,79.2,0,0.5,17,10,7,0,80,2
11/30/2021 5:15,11/30/2021 5:15,11/30/2021 5:15,141.7,0,0.5,17,13,7,0,140,2
11/30/2021 5:20,11/30/2021 5:20,11/30/2021 5:20,194.6,132.81,0.5,16,12,7,130,190,2
11/30/2021 5:25,11/30/2021 5:26,11/30/2021 5:25,143.1,0,0.5,16,12,7,0,140,2
11/30/2021 5:30,11/30/2021 5:31,11/30/2021 5:30,127.7,0,0.5,16,10,7,0,130,2
11/30/2021 5:35,11/30/2021 5:36,11/30/2021 5:35,101.5,0,0.5,14,9,7,0,100,2
11/30/2021 5:40,11/30/2021 5:42,11/30/2021 5:40,152.5,0,0.5,11,8,7,0,150,2
11/30/2021 5:50,11/30/2021 5:47,11/30/2021 5:50,177.3,0,0.5,14,9,7,0,180,2
11/30/2021 5:55,11/30/2021 5:52,11/30/2021 5:55,183,0,0.5,14,10,7,0,180,2
11/30/2021 6:00,11/30/2021 5:58,11/30/2021 6:00,182.5,0,0.5,14,11,7,0,180,2
11/30/2021 6:05,11/30/2021 6:03,11/30/2021 6:05,181,0,0.5,14,11,7,0,180,2
11/30/2021 6:10,11/30/2021 6:09,11/30/2021 6:10,180.3,0,0.5,12,10,7,0,180,2
11/30/2021 6:15,11/30/2021 6:14,11/30/2021 6:15,171.8,0,0.5,14,11,7,0,170,2
11/30/2021 6:20,11/30/2021 6:19,11/30/2021 6:20,181.7,0,0.5,12,9,7,0,180,2
11/30/2021 6:25,11/30/2021 6:25,11/30/2021 6:25,149.2,0,0.5,11,9,7,0,150,2
11/30/2021 6:30,11/30/2021 6:30,11/30/2021 6:30,136.5,0,0.5,12,10,7,0,140,2
11/30/2021 6:35,11/30/2021 6:35,11/30/2021 6:35,113.2,0,0.5,12,9,7,0,110,2
11/30/2021 6:40,11/30/2021 6:41,11/30/2021 6:40,68.8,0,0.5,11,9,7,0,70,2
11/30/2021 6:45,11/30/2021 6:46,11/30/2021 6:45,83.8,0,0.5,14,9,7,0,80,2
11/30/2021 6:50,11/30/2021 6:51,11/30/2021 6:50,65.5,0,0.5,16,9,7,0,70,2
11/30/2021 6:55,11/30/2021 6:57,11/30/2021 6:55,148.2,0,0.5,12,9,7,0,150,2
11/30/2021 7:05,11/30/2021 7:02,11/30/2021 7:05,155.8,0,0.5,11,9,7,0,160,2
11/30/2021 7:10,11/30/2021 7:08,11/30/2021 7:10,125.8,0,0.5,14,12,7,0,130,2
11/30/2021 7:15,11/30/2021 7:13,11/30/2021 7:15,192.8,131.58,0.5,14,12,7,130,190,2
11/30/2021 7:20,11/30/2021 7:18,11/30/2021 7:20,174.2,0,0.5,16,13,7,0,170,2
11/30/2021 7:25,11/30/2021 7:24,11/30/2021 7:25,178.5,0,0.5,17,14,7,0,180,2
11/30/2021 7:30,11/30/2021 7:29,11/30/2021 7:30,182.6,0,0.5,14,12,7,0,180,2
11/30/2021 7:35,11/30/2021 7:34,11/30/2021 7:35,187.3,91.3,0.5,14,12,7,90,190,2
11/30/2021 7:40,11/30/2021 7:40,11/30/2021 7:40,181.6,0,0.5,14,13,7,0,180,2
11/30/2021 7:45,11/30/2021 7:45,11/30/2021 7:45,173.3,0,0.5,14,12,7,0,170,2
11/30/2021 7:50,11/30/2021 7:51,11/30/2021 7:50,183,35.68,0.5,16,12,7,40,180,2
11/30/2021 7:55,11/30/2021 7:56,11/30/2021 7:55,180.8,0,0.5,16,13,7,0,180,2
11/30/2021 8:00,11/30/2021 8:01,11/30/2021 8:00,181.2,0,0.5,16,12,7,0,180,2
11/30/2021 8:05,11/30/2021 8:07,11/30/2021 8:05,180,0,0.5,16,12,7,0,180,2
11/30/2021 8:20,11/30/2021 8:18,11/30/2021 8:20,184.7,90.04,0.5,17,12,7,90,180,2
11/30/2021 8:25,11/30/2021 8:23,11/30/2021 8:25,183.1,17.85,0.5,16,12,7,20,180,2
11/30/2021 8:30,11/30/2021 8:28,11/30/2021 8:30,174.5,0,0.5,17,12,7,0,170,2
11/30/2021 8:35,11/30/2021 8:34,11/30/2021 8:35,185.2,36.11,0.5,17,13,7,40,190,2
11/30/2021 8:40,11/30/2021 8:39,11/30/2021 8:40,183,35.68,0.5,16,11,7,40,180,2
11/30/2021 8:45,11/30/2021 8:45,11/30/2021 8:45,149.1,0,0.5,17,12,7,0,150,2
11/30/2021 8:50,11/30/2021 8:50,11/30/2021 8:50,130.7,0,0.6,14,11,7,0,130,2
11/30/2021 8:55,11/30/2021 8:55,11/30/2021 8:55,156.5,0,0.6,12,10,7,0,160,2
11/30/2021 9:00,11/30/2021 9:01,11/30/2021 9:00,145,0,0.6,17,12,7,0,140,2
11/30/2021 9:05,11/30/2021 9:06,11/30/2021 9:05,182.5,0,0.6,17,13,7,0,180,2
11/30/2021 9:10,11/30/2021 9:11,11/30/2021 9:10,134.1,0,0.6,17,14,7,0,130,2
11/30/2021 9:15,11/30/2021 9:17,11/30/2021 9:15,124.1,0,0.6,14,10,7,0,120,2
11/30/2021 9:25,11/30/2021 9:22,11/30/2021 9:25,182.1,0,0.6,20,15,7,0,180,2
11/30/2021 9:30,11/30/2021 9:27,11/30/2021 9:30,185,36.07,0.6,16,12,7,40,180,2
11/30/2021 9:35,11/30/2021 9:33,11/30/2021 9:35,182.5,0,0.6,16,13,7,0,180,2
11/30/2021 9:40,11/30/2021 9:38,11/30/2021 9:40,166.1,0,0.6,16,11,7,0,170,2
11/30/2021 9:45,11/30/2021 9:44,11/30/2021 9:45,156.8,0,0.6,20,13,7,0,160,2
11/30/2021 9:50,11/30/2021 9:49,11/30/2021 9:50,170.8,0,0.6,19,14,7,0,170,2
11/30/2021 9:55,11/30/2021 9:54,11/30/2021 9:55,152.5,0,0.6,19,14,7,0,150,2
11/30/2021 10:00,11/30/2021 10:00,11/30/2021 10:00,183.1,35.7,0.6,16,12,7,40,180,2
11/30/2021 10:05,11/30/2021 10:05,11/30/2021 10:05,184.8,0,0.6,16,11,7,0,180,2
11/30/2021 10:10,11/30/2021 10:10,11/30/2021 10:10,177.7,0,0.6,20,16,7,0,180,2
11/30/2021 10:15,11/30/2021 10:16,11/30/2021 10:15,182.5,0,0.6,19,15,7,0,180,2
11/30/2021 10:20,11/30/2021 10:21,11/30/2021 10:20,182,35.48,0.6,17,14,7,40,180,2
11/30/2021 10:25,11/30/2021 10:27,11/30/2021 10:25,181.7,0,0.6,17,13,7,0,180,2
11/30/2021 10:30,11/30/2021 10:32,11/30/2021 10:30,155.2,0,0.6,20,15,7,0,160,2
11/30/2021 10:40,11/30/2021 10:37,11/30/2021 10:40,154.7,0,0.6,17,12,7,0,150,2
11/30/2021 10:45,11/30/2021 10:43,11/30/2021 10:45,222.5,260.32,0.6,27,19,7,260,220,2
11/30/2021 10:50,11/30/2021 10:48,11/30/2021 10:50,213,249.2,0.7,20,16,7,250,210,2
11/30/2021 10:55,11/30/2021 10:53,11/30/2021 10:55,236.5,391.99,0.7,24,17,7,390,240,2
11/30/2021 11:00,11/30/2021 10:59,11/30/2021 11:00,260,633.75,0.7,25,18,7,630,260,2
11/30/2021 11:05,11/30/2021 11:04,11/30/2021 11:05,260.6,635.21,0.7,24,18,7,640,260,2
11/30/2021 11:10,11/30/2021 11:10,11/30/2021 11:10,184.8,36.03,0.8,25,20,7,40,180,2
11/30/2021 11:15,11/30/2021 11:15,11/30/2021 11:15,288.3,899.49,0.8,30,24,7,900,290,2
11/30/2021 11:20,11/30/2021 11:20,11/30/2021 11:20,248.5,484.57,0.8,28,22,7,480,250,2
11/30/2021 11:25,11/30/2021 11:26,11/30/2021 11:25,240.2,398.13,0.8,28,24,7,400,240,2
11/30/2021 11:30,11/30/2021 11:31,11/30/2021 11:30,203.7,198.6,0.9,28,17,7,200,200,2
11/30/2021 11:35,11/30/2021 11:36,11/30/2021 11:35,202.8,197.73,0.9,32,23,7,200,200,2
11/30/2021 11:40,11/30/2021 11:42,11/30/2021 11:40,210.8,246.63,0.9,28,23,7,250,210,2
11/30/2021 11:50,11/30/2021 11:47,11/30/2021 11:50,187.2,36.5,0.9,33,22,7,40,190,2
11/30/2021 11:55,11/30/2021 11:53,11/30/2021 11:55,228.8,334.62,1,33,24,7,330,230,2
11/30/2021 12:00,11/30/2021 11:58,11/30/2021 12:00,205.5,200.36,1,40,25,7,200,210,2
11/30/2021 12:05,11/30/2021 12:03,11/30/2021 12:05,233.8,364.72,1.1,30,21,7,360,230,2
11/30/2021 12:10,11/30/2021 12:09,11/30/2021 12:10,206.6,201.43,1.1,30,22,7,200,210,2
11/30/2021 12:15,11/30/2021 12:14,11/30/2021 12:15,237.2,393.15,1.1,33,25,7,390,240,2
11/30/2021 12:20,11/30/2021 12:19,11/30/2021 12:20,218,255.05,1.2,33,25,7,260,220,2
11/30/2021 12:25,11/30/2021 12:25,11/30/2021 12:25,288.3,899.49,1.2,24,19,7,900,290,2
11/30/2021 12:30,11/30/2021 12:28,11/30/2021 12:30,206.1,200.94,1.2,27,23,7,200,210,2
11/30/2021 12:35,11/30/2021 12:33,11/30/2021 12:35,221,258.57,1.2,33,27,7,260,220,2
11/30/2021 12:40,11/30/2021 12:38,11/30/2021 12:40,223.5,261.49,1.3,32,21,7,260,220,2
11/30/2021 12:45,11/30/2021 12:44,11/30/2021 12:45,232.7,340.32,1.3,36,26,7,340,230,2
11/30/2021 12:50,11/30/2021 12:49,11/30/2021 12:50,200,195,1.3,28,18,7,200,200,2
11/30/2021 12:55,11/30/2021 12:54,11/30/2021 12:55,252.1,516.17,1.3,27,21,7,520,250,2
11/30/2021 13:00,11/30/2021 13:00,11/30/2021 13:00,176.8,0,1.4,27,19,7,0,180,2
11/30/2021 13:05,11/30/2021 13:05,11/30/2021 13:05,255.6,548.26,1.4,32,24,7,550,260,2
11/30/2021 13:10,11/30/2021 13:10,11/30/2021 13:10,181.8,35.45,1.4,24,19,7,40,180,2
11/30/2021 13:15,11/30/2021 13:16,11/30/2021 13:15,247,481.65,1.4,30,24,7,480,250,2
11/30/2021 13:20,11/30/2021 13:21,11/30/2021 13:20,243.5,427.34,1.5,30,24,7,430,240,2
11/30/2021 13:25,11/30/2021 13:26,11/30/2021 13:25,257.5,552.33,1.5,24,19,7,550,260,2
11/30/2021 13:30,11/30/2021 13:32,11/30/2021 13:30,247.7,483.01,1.5,24,20,7,480,250,2
11/30/2021 13:40,11/30/2021 13:37,11/30/2021 13:40,231.7,338.86,1.5,35,22,7,340,230,2
11/30/2021 13:45,11/30/2021 13:42,11/30/2021 13:45,234.3,365.5,1.6,25,18,7,370,230,2
11/30/2021 13:50,11/30/2021 13:48,11/30/2021 13:50,238.7,395.64,1.6,27,22,7,400,240,2
11/30/2021 13:55,11/30/2021 13:53,11/30/2021 13:55,230.2,336.66,1.6,20,16,7,340,230,2
11/30/2021 14:00,11/30/2021 13:58,11/30/2021 14:00,223.2,326.42,1.6,24,18,7,330,220,2
11/30/2021 14:05,11/30/2021 14:04,11/30/2021 14:05,185.8,90.57,1.7,25,18,7,90,190,2
11/30/2021 14:10,11/30/2021 14:09,11/30/2021 14:10,185.7,36.21,1.7,24,18,7,40,190,2
11/30/2021 14:15,11/30/2021 14:14,11/30/2021 14:15,173.7,0,1.7,19,16,7,0,170,2
11/30/2021 14:20,11/30/2021 14:20,11/30/2021 14:20,201.1,196.07,1.7,32,23,7,200,200,2
11/30/2021 14:25,11/30/2021 14:25,11/30/2021 14:25,160,0,1.7,32,23,7,0,160,2
11/30/2021 14:30,11/30/2021 14:31,11/30/2021 14:30,244.8,477.36,1.7,28,22,7,480,240,2
11/30/2021 14:35,11/30/2021 14:36,11/30/2021 14:35,203.3,198.21,1.7,27,21,7,200,200,2
11/30/2021 14:40,11/30/2021 14:41,11/30/2021 14:40,207,201.82,1.8,22,17,7,200,210,2
11/30/2021 14:45,11/30/2021 14:47,11/30/2021 14:45,186.5,90.91,1.8,25,16,7,90,190,2
11/30/2021 14:50,11/30/2021 14:52,11/30/2021 14:50,187.1,91.21,1.8,30,19,7,90,190,2
11/30/2021 15:00,11/30/2021 14:57,11/30/2021 15:00,178.2,0,1.8,25,18,7,0,180,2
11/30/2021 15:05,11/30/2021 15:03,11/30/2021 15:05,211.1,246.98,1.8,22,13,7,250,210,2
11/30/2021 15:10,11/30/2021 15:08,11/30/2021 15:10,52.5,0,1.8,22,12,7,0,50,2
11/30/2021 15:15,11/30/2021 15:13,11/30/2021 15:15,123.5,0,1.8,20,13,7,0,120,2
11/30/2021 15:20,11/30/2021 15:19,11/30/2021 15:20,200.7,195.68,1.8,19,12,7,200,200,2
11/30/2021 15:25,11/30/2021 15:24,11/30/2021 15:25,112.5,0,1.8,19,13,7,0,110,2
11/30/2021 15:30,11/30/2021 15:29,11/30/2021 15:30,138.5,0,1.8,19,13,7,0,140,2
11/30/2021 15:35,11/30/2021 15:35,11/30/2021 15:35,134.7,0,1.8,19,13,7,0,130,2
11/30/2021 15:40,11/30/2021 15:40,11/30/2021 15:40,117.2,0,1.8,12,8,7,0,120,2
11/30/2021 15:45,11/30/2021 15:45,11/30/2021 15:45,130.3,0,1.8,11,7,7,0,130,2
11/30/2021 15:50,11/30/2021 15:51,11/30/2021 15:50,49,0,1.8,8,5,7,0,50,2
11/30/2021 15:55,11/30/2021 15:56,11/30/2021 15:55,0,0,1.8,11,8,7,0,0,2
11/30/2021 16:00,11/30/2021 16:01,11/30/2021 16:00,0.6,0,1.8,9,7,7,0,0,2
11/30/2021 16:05,11/30/2021 16:07,11/30/2021 16:05,0.6,0,1.8,9,6,7,0,0,2
11/30/2021 16:15,11/30/2021 16:12,11/30/2021 16:15,0.3,0,1.8,14,10,7,0,0,2
11/30/2021 16:20,11/30/2021 16:18,11/30/2021 16:20,0.2,0,1.8,12,9,7,0,0,2
11/30/2021 16:25,11/30/2021 16:23,11/30/2021 16:25,0.2,0,1.8,11,8,7,0,0,2
11/30/2021 16:30,11/30/2021 16:28,11/30/2021 16:30,0.6,0,1.8,12,9,7,0,0,2
11/30/2021 16:35,11/30/2021 16:34,11/30/2021 16:35,1.8,0,1.8,11,7,7,0,0,2
11/30/2021 16:40,11/30/2021 16:39,11/30/2021 16:40,1.1,0,1.8,11,9,7,0,0,2
11/30/2021 16:45,11/30/2021 16:44,11/30/2021 16:45,0.5,0,1.8,11,8,7,0,0,2
11/30/2021 16:50,11/30/2021 16:50,11/30/2021 16:50,0.5,0,1.8,9,7,7,0,0,2
11/30/2021 16:55,11/30/2021 16:55,11/30/2021 16:55,0,0,1.8,9,8,7,0,0,2
11/30/2021 17:00,11/30/2021 17:00,11/30/2021 17:00,0.1,0,1.8,9,8,7,0,0,2
11/30/2021 17:05,11/30/2021 17:06,11/30/2021 17:05,0,0,1.8,8,7,7,0,0,2
11/30/2021 17:10,11/30/2021 17:11,11/30/2021 17:10,0,0,1.8,8,8,7,0,0,2
11/30/2021 17:15,11/30/2021 17:16,11/30/2021 17:15,0,0,1.8,9,8,7,0,0,2
11/30/2021 17:20,11/30/2021 17:22,11/30/2021 17:20,0.1,0,1.8,9,7,7,0,0,2
11/30/2021 17:30,11/30/2021 17:27,11/30/2021 17:30,0,0,1.8,9,7,7,0,0,2
11/30/2021 17:35,11/30/2021 17:32,11/30/2021 17:35,0,0,1.8,6,5,7,0,0,2
11/30/2021 17:40,11/30/2021 17:38,11/30/2021 17:40,0,0,1.8,8,6,7,0,0,2
11/30/2021 17:45,11/30/2021 17:43,11/30/2021 17:45,0.1,0,1.8,9,7,7,0,0,2
11/30/2021 17:50,11/30/2021 17:48,11/30/2021 17:50,0.1,0,1.8,9,8,7,0,0,2
11/30/2021 17:55,11/30/2021 17:54,11/30/2021 17:55,0.1,0,1.8,11,10,7,0,0,2
11/30/2021 18:00,11/30/2021 17:59,11/30/2021 18:00,0.1,0,1.8,12,11,7,0,0,2
11/30/2021 18:05,11/30/2021 18:04,11/30/2021 18:05,0.6,0,1.8,14,11,7,0,0,2
11/30/2021 18:10,11/30/2021 18:10,11/30/2021 18:10,1.8,0,1.8,12,10,7,0,0,2
11/30/2021 18:15,11/30/2021 18:15,11/30/2021 18:15,0.5,0,1.8,11,9,7,0,0,2
11/30/2021 18:20,11/30/2021 18:21,11/30/2021 18:20,0.1,0,1.8,11,7,7,0,0,2
11/30/2021 18:25,11/30/2021 18:26,11/30/2021 18:25,0.1,0,1.8,8,5,7,0,0,2
11/30/2021 18:30,11/30/2021 18:31,11/30/2021 18:30,0.1,0,1.8,8,6,7,0,0,2
11/30/2021 18:35,11/30/2021 18:37,11/30/2021 18:35,0.1,0,1.8,9,6,7,0,0,2
11/30/2021 18:40,11/30/2021 18:42,11/30/2021 18:40,0,0,1.8,6,4,7,0,0,2
11/30/2021 18:50,11/30/2021 18:47,11/30/2021 18:50,0,0,1.8,3,2,7,0,0,2
11/30/2021 18:55,11/30/2021 18:53,11/30/2021 18:55,0,0,1.8,3,2,7,0,0,2
11/30/2021 19:00,11/30/2021 18:58,11/30/2021 19:00,0,0,1.8,3,2,7,0,0,2
11/30/2021 19:05,11/30/2021 19:03,11/30/2021 19:05,0,0,1.8,4,2,7,0,0,2
11/30/2021 19:10,11/30/2021 19:09,11/30/2021 19:10,0,0,1.8,8,4,7,0,0,2
11/30/2021 19:15,11/30/2021 19:14,11/30/2021 19:15,0.1,0,1.8,6,4,7,0,0,2
11/30/2021 19:20,11/30/2021 19:19,11/30/2021 19:20,0,0,1.8,4,3,7,0,0,2
11/30/2021 19:25,11/30/2021 19:25,11/30/2021 19:25,0,0,1.8,4,3,7,0,0,2
11/30/2021 19:30,11/30/2021 19:30,11/30/2021 19:30,0,0,1.8,3,1,7,0,0,2
11/30/2021 19:35,11/30/2021 19:35,11/30/2021 19:35,0,0,1.8,8,3,7,0,0,2
11/30/2021 19:40,11/30/2021 19:41,11/30/2021 19:40,0.1,0,1.8,6,3,7,0,0,2
11/30/2021 19:45,11/30/2021 19:46,11/30/2021 19:45,0,0,1.8,4,3,7,0,0,2
11/30/2021 19:50,11/30/2021 19:51,11/30/2021 19:50,0.1,0,1.8,4,3,7,0,0,2
11/30/2021 19:55,11/30/2021 19:57,11/30/2021 19:55,0.1,0,1.8,4,3,7,0,0,2
11/30/2021 20:05,11/30/2021 20:02,11/30/2021 20:05,0,0,1.8,3,3,7,0,0,2
11/30/2021 20:10,11/30/2021 20:07,11/30/2021 20:10,0,0,1.8,3,3,7,0,0,2
11/30/2021 20:15,11/30/2021 20:13,11/30/2021 20:15,0,0,1.8,3,3,7,0,0,2
11/30/2021 20:20,11/30/2021 20:18,11/30/2021 20:20,0.1,0,1.8,3,1,7,0,0,2
11/30/2021 20:25,11/30/2021 20:24,11/30/2021 20:25,0.1,0,1.8,3,1,7,0,0,2
11/30/2021 20:30,11/30/2021 20:29,11/30/2021 20:30,0.1,0,1.8,3,1,7,0,0,2
11/30/2021 20:35,11/30/2021 20:34,11/30/2021 20:35,0.1,0,1.8,4,3,7,0,0,2
11/30/2021 20:40,11/30/2021 20:40,11/30/2021 20:40,0,0,1.8,4,3,7,0,0,2
11/30/2021 20:45,11/30/2021 20:45,11/30/2021 20:45,0.1,0,1.8,4,3,7,0,0,2
11/30/2021 20:50,11/30/2021 20:50,11/30/2021 20:50,0.1,0,1.8,4,3,7,0,0,2
