,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH )
2021-10-28 03:30:00,2021-10-28 03:27:57,2021-10-28 03:30:00,0.5,0,0,8,5
2021-10-28 03:35:00,2021-10-28 03:33:18,2021-10-28 03:35:00,0.5,0,0,8,6
2021-10-28 03:40:00,2021-10-28 03:38:38,2021-10-28 03:40:00,0.5,0,0,8,7
2021-10-28 03:45:00,2021-10-28 03:43:58,2021-10-28 03:45:00,0.5,0,0,8,6
2021-10-28 03:50:00,2021-10-28 03:49:20,2021-10-28 03:50:00,0.5,0,0,6,4
2021-10-28 03:55:00,2021-10-28 03:54:41,2021-10-28 03:55:00,0.5,0,0,8,6
2021-10-28 04:00:00,2021-10-28 04:00:02,2021-10-28 04:00:00,0.5,0,0,9,8
2021-10-28 04:05:00,2021-10-28 04:05:23,2021-10-28 04:05:00,0.5,0,0,11,7
2021-10-28 04:10:00,2021-10-28 04:10:43,2021-10-28 04:10:00,1.3,0,0,11,7
2021-10-28 04:15:00,2021-10-28 04:16:04,2021-10-28 04:15:00,2.2,0,0,11,9
2021-10-28 04:20:00,2021-10-28 04:21:25,2021-10-28 04:20:00,0.6,0,0,11,9
2021-10-28 04:25:00,2021-10-28 04:26:46,2021-10-28 04:25:00,1.2,0,0,11,9
2021-10-28 04:30:00,2021-10-28 04:31:13,2021-10-28 04:30:00,0.6,0,0,9,7
2021-10-28 04:35:00,2021-10-28 04:36:26,2021-10-28 04:35:00,0.6,0,0,9,7
2021-10-28 04:40:00,2021-10-28 04:41:46,2021-10-28 04:40:00,0.5,0,0,8,6
2021-10-28 04:45:00,2021-10-28 04:47:06,2021-10-28 04:45:00,0.5,0,0,8,4
2021-10-28 04:50:00,2021-10-28 04:52:26,2021-10-28 04:50:00,0.5,0,0,6,3
2021-10-28 05:00:00,2021-10-28 04:57:48,2021-10-28 05:00:00,0.5,0,0,8,5
2021-10-28 05:05:00,2021-10-28 05:03:09,2021-10-28 05:05:00,0.5,0,0,8,7
2021-10-28 05:10:00,2021-10-28 05:08:30,2021-10-28 05:10:00,0.5,0,0,9,8
2021-10-28 05:15:00,2021-10-28 05:13:50,2021-10-28 05:15:00,0.5,0,0,9,8
2021-10-28 05:20:00,2021-10-28 05:19:11,2021-10-28 05:20:00,0.5,0,0,9,7
2021-10-28 05:25:00,2021-10-28 05:24:32,2021-10-28 05:25:00,0.5,0,0,6,4
2021-10-28 05:30:00,2021-10-28 05:29:53,2021-10-28 05:30:00,0.5,0,0,8,6
2021-10-28 05:35:00,2021-10-28 05:35:14,2021-10-28 05:35:00,0.5,0,0,8,5
2021-10-28 05:40:00,2021-10-28 05:40:36,2021-10-28 05:40:00,0.5,0,0,4,3
2021-10-28 05:45:00,2021-10-28 05:45:59,2021-10-28 05:45:00,0.5,0,0,6,4
2021-10-28 05:50:00,2021-10-28 05:51:19,2021-10-28 05:50:00,0.5,0,0,6,4
2021-10-28 05:55:00,2021-10-28 05:56:40,2021-10-28 05:55:00,0.5,0,0,6,3
2021-10-28 06:00:00,2021-10-28 06:02:01,2021-10-28 06:00:00,0.5,0,0,8,6
2021-10-28 06:05:00,2021-10-28 06:07:22,2021-10-28 06:05:00,0.5,0,0,8,7
2021-10-28 06:15:00,2021-10-28 06:12:42,2021-10-28 06:15:00,0.5,0,0,8,5
2021-10-28 06:20:00,2021-10-28 06:18:02,2021-10-28 06:20:00,0.5,0,0,8,4
2021-10-28 06:25:00,2021-10-28 06:23:24,2021-10-28 06:25:00,0.5,0,0,8,6
2021-10-28 06:30:00,2021-10-28 06:28:45,2021-10-28 06:30:00,0.5,0,0,8,5
2021-10-28 06:35:00,2021-10-28 06:34:06,2021-10-28 06:35:00,0.5,0,0,9,6
2021-10-28 06:40:00,2021-10-28 06:39:26,2021-10-28 06:40:00,0.5,0,0,11,6
2021-10-28 06:45:00,2021-10-28 06:44:47,2021-10-28 06:45:00,0.6,0,0,9,7
2021-10-28 06:50:00,2021-10-28 06:50:08,2021-10-28 06:50:00,0.5,0,0,12,8
2021-10-28 06:55:00,2021-10-28 06:55:29,2021-10-28 06:55:00,0.6,0,0,14,10
2021-10-28 07:00:00,2021-10-28 07:00:51,2021-10-28 07:00:00,1,0,0,16,11
2021-10-28 07:05:00,2021-10-28 07:06:12,2021-10-28 07:05:00,0.6,0,0,14,10
2021-10-28 07:10:00,2021-10-28 07:11:32,2021-10-28 07:10:00,1.2,0,0,12,10
2021-10-28 07:15:00,2021-10-28 07:16:52,2021-10-28 07:15:00,3.2,0,0,16,12
2021-10-28 07:20:00,2021-10-28 07:22:13,2021-10-28 07:20:00,186.7,91.01,0,16,11
2021-10-28 07:30:00,2021-10-28 07:27:35,2021-10-28 07:30:00,189.3,129.19,0,16,11
2021-10-28 07:35:00,2021-10-28 07:32:56,2021-10-28 07:35:00,172.3,0,0,17,12
2021-10-28 07:40:00,2021-10-28 07:38:16,2021-10-28 07:40:00,187.5,91.4,0,19,16
2021-10-28 07:45:00,2021-10-28 07:43:36,2021-10-28 07:45:00,176.1,0,0.1,19,14
2021-10-28 07:50:00,2021-10-28 07:48:58,2021-10-28 07:50:00,181,0,0.1,20,16
2021-10-28 07:55:00,2021-10-28 07:54:19,2021-10-28 07:55:00,211.7,206.4,0.1,22,17
2021-10-28 08:00:00,2021-10-28 07:59:40,2021-10-28 08:00:00,187.7,128.1,0.1,20,16
2021-10-28 08:05:00,2021-10-28 08:05:01,2021-10-28 08:05:00,224,262.08,0.1,19,15
2021-10-28 08:10:00,2021-10-28 08:10:21,2021-10-28 08:10:00,189,128.99,0.1,20,16
2021-10-28 08:15:00,2021-10-28 08:15:42,2021-10-28 08:15:00,186.5,90.91,0.1,17,13
2021-10-28 08:20:00,2021-10-28 08:21:03,2021-10-28 08:20:00,186.1,90.72,0.1,20,14
2021-10-28 08:25:00,2021-10-28 08:26:24,2021-10-28 08:25:00,200.3,195.29,0.1,17,12
2021-10-28 08:30:00,2021-10-28 08:31:45,2021-10-28 08:30:00,183.8,35.84,0.1,20,16
2021-10-28 08:35:00,2021-10-28 08:37:05,2021-10-28 08:35:00,213.1,207.77,0.2,19,14
2021-10-28 08:40:00,2021-10-28 08:42:26,2021-10-28 08:40:00,183.6,35.8,0.2,17,12
2021-10-28 08:50:00,2021-10-28 08:47:47,2021-10-28 08:50:00,138.6,0,0.2,20,12
2021-10-28 08:55:00,2021-10-28 08:53:08,2021-10-28 08:55:00,185.6,0,0.2,17,12
2021-10-28 09:00:00,2021-10-28 08:58:30,2021-10-28 09:00:00,207.2,202.01,0.2,14,9
2021-10-28 09:05:00,2021-10-28 09:03:51,2021-10-28 09:05:00,188.1,91.69,0.2,17,11
2021-10-28 09:10:00,2021-10-28 09:09:11,2021-10-28 09:10:00,180.2,0,0.2,17,13
2021-10-28 09:15:00,2021-10-28 09:14:31,2021-10-28 09:15:00,183.2,35.72,0.2,19,13
2021-10-28 09:20:00,2021-10-28 09:19:52,2021-10-28 09:20:00,187.2,91.25,0.2,19,15
2021-10-28 09:25:00,2021-10-28 09:25:14,2021-10-28 09:25:00,179.5,0,0.2,19,15
2021-10-28 09:30:00,2021-10-28 09:30:35,2021-10-28 09:30:00,181.3,0,0.2,20,14
2021-10-28 09:35:00,2021-10-28 09:35:55,2021-10-28 09:35:00,179.6,0,0.2,22,18
2021-10-28 09:40:00,2021-10-28 09:41:15,2021-10-28 09:40:00,237.6,347.48,0.2,24,18
2021-10-28 09:45:00,2021-10-28 09:46:36,2021-10-28 09:45:00,184.1,35.89,0.3,22,17
2021-10-28 09:50:00,2021-10-28 09:51:58,2021-10-28 09:50:00,176.5,0,0.3,22,17
2021-10-28 09:55:00,2021-10-28 09:57:19,2021-10-28 09:55:00,198.7,193.73,0.3,19,15
2021-10-28 10:05:00,2021-10-28 10:02:40,2021-10-28 10:05:00,215,209.62,0.3,22,17
2021-10-28 10:10:00,2021-10-28 10:08:00,2021-10-28 10:10:00,185.3,108.4,0.3,20,15
2021-10-28 10:15:00,2021-10-28 10:13:21,2021-10-28 10:15:00,219.1,234.98,0.4,19,14
2021-10-28 10:45:00,2021-10-28 10:44:17,2021-10-28 10:45:00,212.5,207.18,0.4,20,13
2021-10-28 11:45:00,2021-10-28 11:45:09,2021-10-28 11:45:00,272.6,531.57,0.6,20,17
2021-10-28 11:50:00,2021-10-28 11:51:08,2021-10-28 11:50:00,234,342.22,0.7,19,19
2021-10-28 11:55:00,2021-10-28 11:56:50,2021-10-28 11:55:00,232.7,340.32,0.7,25,20
2021-10-28 12:00:00,2021-10-28 12:02:24,2021-10-28 12:00:00,224.8,263.01,0.7,17,15
2021-10-28 12:10:00,2021-10-28 12:07:46,2021-10-28 12:10:00,245.8,359.48,0.7,22,20
2021-10-28 12:15:00,2021-10-28 12:13:08,2021-10-28 12:15:00,310.5,908.21,0.8,16,15
2021-10-28 12:20:00,2021-10-28 12:18:29,2021-10-28 12:20:00,215,209.62,0.8,28,22
2021-10-28 12:25:00,2021-10-28 12:23:51,2021-10-28 12:25:00,207.3,202.11,0.8,22,17
2021-10-28 12:35:00,2021-10-28 12:34:34,2021-10-28 12:35:00,190.5,130.01,0.9,22,17
2021-10-28 12:40:00,2021-10-28 12:39:56,2021-10-28 12:40:00,215,209.62,0.9,20,16
2021-10-28 12:45:00,2021-10-28 12:45:17,2021-10-28 12:45:00,190.5,130.01,0.9,20,17
2021-10-28 12:55:00,2021-10-28 12:56:01,2021-10-28 12:55:00,198,193.04,1,12,12
2021-10-28 13:25:00,2021-10-28 13:22:49,2021-10-28 13:25:00,251.3,416.52,1,19,19
2021-10-28 13:30:00,2021-10-28 13:28:11,2021-10-28 13:30:00,216.1,210.69,1,24,19
2021-10-28 13:35:00,2021-10-28 13:33:32,2021-10-28 13:35:00,275.5,590.94,1.1,27,19
2021-10-28 13:40:00,2021-10-28 13:38:54,2021-10-28 13:40:00,186.8,91.06,1.1,22,20
2021-10-28 13:45:00,2021-10-28 13:44:16,2021-10-28 13:45:00,207.6,202.41,1.1,22,19
2021-10-28 13:50:00,2021-10-28 13:49:36,2021-10-28 13:50:00,273.7,587.08,1.2,27,17
2021-10-28 13:55:00,2021-10-28 13:54:58,2021-10-28 13:55:00,285.6,723.99,1.2,27,22
2021-10-28 14:00:00,2021-10-28 14:00:20,2021-10-28 14:00:00,240.8,352.17,1.2,27,21
2021-10-28 14:05:00,2021-10-28 14:05:42,2021-10-28 14:05:00,185.7,90.52,1.2,20,18
2021-10-28 14:10:00,2021-10-28 14:11:03,2021-10-28 14:10:00,190.7,92.96,1.3,22,18
2021-10-28 14:15:00,2021-10-28 14:16:25,2021-10-28 14:15:00,188.5,128.65,1.3,19,14
2021-10-28 14:20:00,2021-10-28 14:21:46,2021-10-28 14:20:00,211.3,206.01,1.3,22,14
2021-10-28 14:25:00,2021-10-28 14:27:08,2021-10-28 14:25:00,245.7,359.33,1.3,19,15
2021-10-28 15:00:00,2021-10-28 14:59:18,2021-10-28 15:00:00,182.1,0,1.4,14,14
2021-10-28 15:05:00,2021-10-28 15:04:40,2021-10-28 15:05:00,181.3,0,1.4,17,14
2021-10-28 15:10:00,2021-10-28 15:10:02,2021-10-28 15:10:00,190.3,129.87,1.4,16,16
2021-10-28 15:20:00,2021-10-28 15:20:47,2021-10-28 15:20:00,186.7,91.01,1.4,12,12
2021-10-28 15:35:00,2021-10-28 15:36:52,2021-10-28 15:35:00,175.7,0,1.4,12,12
2021-10-28 15:40:00,2021-10-28 15:42:13,2021-10-28 15:40:00,182.8,0,1.4,8,8
2021-10-28 15:50:00,2021-10-28 15:47:35,2021-10-28 15:50:00,189.3,129.19,1.4,11,11
2021-10-28 17:40:00,2021-10-28 17:41:29,2021-10-28 17:40:00,188.5,128.65,1.4,14,14
2021-10-28 19:00:00,2021-10-28 19:01:48,2021-10-28 19:00:00,168.5,0,1.5,12,12
2021-10-28 19:15:00,2021-10-28 19:12:31,2021-10-28 19:15:00,174.3,0,1.5,8,8
2021-10-28 19:20:00,2021-10-28 19:17:52,2021-10-28 19:20:00,147.5,0,1.5,14,11
2021-10-28 19:25:00,2021-10-28 19:23:13,2021-10-28 19:25:00,187.3,91.3,1.5,22,13
2021-10-28 19:30:00,2021-10-28 19:28:35,2021-10-28 19:30:00,184.7,36.01,1.5,17,12
2021-10-28 19:35:00,2021-10-28 19:33:56,2021-10-28 19:35:00,172.7,0,1.5,22,14
2021-10-28 19:40:00,2021-10-28 19:39:18,2021-10-28 19:40:00,172.5,0,1.5,24,14
2021-10-28 19:45:00,2021-10-28 19:44:39,2021-10-28 19:45:00,187.8,91.55,1.5,16,12
2021-10-28 19:50:00,2021-10-28 19:50:00,2021-10-28 19:50:00,180.5,0,1.5,20,16
2021-10-28 19:55:00,2021-10-28 19:55:23,2021-10-28 19:55:00,186.8,109.27,1.5,20,13
2021-10-28 20:00:00,2021-10-28 20:00:44,2021-10-28 20:00:00,206.7,201.53,1.5,22,15
2021-10-28 20:05:00,2021-10-28 20:06:06,2021-10-28 20:05:00,188.5,128.65,1.6,19,15
2021-10-28 20:10:00,2021-10-28 20:11:27,2021-10-28 20:10:00,185,90.18,1.6,17,15
2021-10-28 20:15:00,2021-10-28 20:16:48,2021-10-28 20:15:00,205.3,200.16,1.6,17,13
2021-10-28 22:00:00,2021-10-28 21:58:31,2021-10-28 22:00:00,191.5,130.69,1.8,12,12
2021-10-28 22:05:00,2021-10-28 22:03:53,2021-10-28 22:05:00,183.7,35.82,1.8,19,14
2021-10-28 22:10:00,2021-10-28 22:09:14,2021-10-28 22:10:00,231.2,338.12,1.8,17,17
2021-10-28 22:15:00,2021-10-28 22:14:35,2021-10-28 22:15:00,186.6,90.96,1.8,17,14
2021-10-28 22:20:00,2021-10-28 22:19:57,2021-10-28 22:20:00,190.7,92.96,1.8,22,16
2021-10-28 22:25:00,2021-10-28 22:25:18,2021-10-28 22:25:00,221.1,258.68,1.8,24,21
2021-10-28 22:30:00,2021-10-28 22:30:39,2021-10-28 22:30:00,174.8,0,1.9,24,20
2021-10-28 22:35:00,2021-10-28 22:36:01,2021-10-28 22:35:00,188.5,91.89,1.9,20,15
2021-10-28 22:40:00,2021-10-28 22:41:22,2021-10-28 22:40:00,184.3,35.93,1.9,19,14
2021-10-28 22:45:00,2021-10-28 22:46:42,2021-10-28 22:45:00,193.2,188.36,1.9,19,15
2021-10-28 22:50:00,2021-10-28 22:52:04,2021-10-28 22:50:00,187.1,91.21,1.9,25,17
2021-10-28 22:55:00,2021-10-28 22:57:25,2021-10-28 22:55:00,237,346.61,1.9,20,17
2021-10-28 23:05:00,2021-10-28 23:02:47,2021-10-28 23:05:00,204.7,199.58,2,24,18
2021-10-28 23:10:00,2021-10-28 23:08:08,2021-10-28 23:10:00,196.7,191.78,2,28,18
2021-10-28 23:15:00,2021-10-28 23:13:28,2021-10-28 23:15:00,189.3,92.28,2,20,15
2021-10-28 23:20:00,2021-10-28 23:18:49,2021-10-28 23:20:00,180.5,0,2,24,17
2021-10-28 23:25:00,2021-10-28 23:24:09,2021-10-28 23:25:00,190.7,130.15,2,20,17
2021-10-28 23:30:00,2021-10-28 23:29:30,2021-10-28 23:30:00,223.1,261.02,2,30,20
2021-10-28 23:35:00,2021-10-28 23:34:52,2021-10-28 23:35:00,227.5,266.17,2.1,25,19
2021-10-28 23:40:00,2021-10-28 23:40:13,2021-10-28 23:40:00,245.1,382.35,2.1,32,22
2021-10-28 23:45:00,2021-10-28 23:45:35,2021-10-28 23:45:00,238.5,348.8,2.1,27,19
2021-10-28 23:50:00,2021-10-28 23:50:56,2021-10-28 23:50:00,187.8,128.17,2.1,24,19
2021-10-28 23:55:00,2021-10-28 23:56:17,2021-10-28 23:55:00,237.1,346.75,2.1,22,17
2021-10-29 00:00:00,2021-10-29 00:01:39,2021-10-29 00:00:00,284,692.25,0.1,28,18
2021-10-29 00:05:00,2021-10-29 00:07:00,2021-10-29 00:05:00,200.1,195.09,0.1,28,18
2021-10-29 00:10:00,2021-10-29 00:12:21,2021-10-29 00:10:00,212.2,206.89,0.1,22,15
2021-10-29 00:20:00,2021-10-29 00:17:43,2021-10-29 00:20:00,188.5,91.89,0.1,24,19
2021-10-29 00:25:00,2021-10-29 00:23:04,2021-10-29 00:25:00,190.5,130.01,0.1,22,18
2021-10-29 00:30:00,2021-10-29 00:28:26,2021-10-29 00:30:00,192.8,131.58,0.2,19,15
2021-10-29 00:35:00,2021-10-29 00:35:47,2021-10-29 00:35:00,189.3,129.19,0.2,22,15
2021-10-29 00:40:00,2021-10-29 00:41:08,2021-10-29 00:40:00,222,259.73,0.2,25,18
2021-10-29 00:45:00,2021-10-29 00:46:29,2021-10-29 00:45:00,182.7,0,0.2,20,15
2021-10-29 00:50:00,2021-10-29 00:51:50,2021-10-29 00:50:00,163.3,0,0.2,27,17
2021-10-29 00:55:00,2021-10-29 00:57:12,2021-10-29 00:55:00,186.6,90.96,0.2,24,16
2021-10-29 01:05:00,2021-10-29 01:02:35,2021-10-29 01:05:00,182.8,0,0.3,22,17
2021-10-29 01:10:00,2021-10-29 01:07:57,2021-10-29 01:10:00,213.1,207.77,0.3,20,17
2021-10-29 01:15:00,2021-10-29 01:13:18,2021-10-29 01:15:00,238.6,348.95,0.3,20,15
2021-10-29 01:20:00,2021-10-29 01:18:39,2021-10-29 01:20:00,184.1,35.89,0.3,24,17
2021-10-29 01:25:00,2021-10-29 01:24:01,2021-10-29 01:25:00,185.6,36.19,0.3,28,19
2021-10-29 01:30:00,2021-10-29 01:29:23,2021-10-29 01:30:00,183,0,0.3,25,19
2021-10-29 01:35:00,2021-10-29 01:34:46,2021-10-29 01:35:00,187,109.39,0.4,24,16
2021-10-29 01:40:00,2021-10-29 01:40:08,2021-10-29 01:40:00,260.8,457.7,0.4,22,17
2021-10-29 01:45:00,2021-10-29 01:45:29,2021-10-29 01:45:00,187.2,91.25,0.4,20,17
2021-10-29 01:50:00,2021-10-29 01:50:50,2021-10-29 01:50:00,188.2,91.74,0.4,20,17
2021-10-29 01:55:00,2021-10-29 01:56:12,2021-10-29 01:55:00,187,91.16,0.4,24,18
2021-10-29 02:00:00,2021-10-29 02:01:34,2021-10-29 02:00:00,184.1,35.89,0.5,22,17
2021-10-29 02:05:00,2021-10-29 02:06:56,2021-10-29 02:05:00,189.8,129.53,0.5,22,18
2021-10-29 02:10:00,2021-10-29 02:12:18,2021-10-29 02:10:00,250.5,366.35,0.5,25,19
2021-10-29 02:20:00,2021-10-29 02:17:39,2021-10-29 02:20:00,187.3,109.57,0.5,30,21
2021-10-29 02:25:00,2021-10-29 02:23:01,2021-10-29 02:25:00,195.1,190.22,0.6,27,18
2021-10-29 02:30:00,2021-10-29 02:28:23,2021-10-29 02:30:00,240,351,0.6,24,19
2021-10-29 02:35:00,2021-10-29 02:33:45,2021-10-29 02:35:00,172.5,0,0.6,28,20
2021-10-29 02:40:00,2021-10-29 02:39:09,2021-10-29 02:40:00,272.7,531.76,0.6,27,19
2021-10-29 02:45:00,2021-10-29 02:44:30,2021-10-29 02:45:00,236.6,346.02,0.7,27,20
2021-10-29 02:50:00,2021-10-29 02:49:53,2021-10-29 02:50:00,186.6,90.96,0.7,25,22
2021-10-29 02:55:00,2021-10-29 02:55:15,2021-10-29 02:55:00,255.7,423.82,0.7,25,20
2021-10-29 03:05:00,2021-10-29 03:05:59,2021-10-29 03:05:00,328,1119.3,0.8,27,20
2021-10-29 03:15:00,2021-10-29 03:16:40,2021-10-29 03:15:00,293.7,773.16,0.8,16,16
2021-10-29 03:20:00,2021-10-29 03:22:02,2021-10-29 03:20:00,293.3,714.91,0.9,27,22
2021-10-29 03:25:00,2021-10-29 03:27:25,2021-10-29 03:25:00,206.8,201.63,0.9,28,22
2021-10-29 03:35:00,2021-10-29 03:32:47,2021-10-29 03:35:00,220.3,257.75,0.9,28,22
2021-10-29 03:40:00,2021-10-29 03:38:13,2021-10-29 03:40:00,187,127.62,1,22,18
2021-10-29 03:45:00,2021-10-29 03:43:34,2021-10-29 03:45:00,190.7,130.15,1,27,20
2021-10-29 03:50:00,2021-10-29 03:48:56,2021-10-29 03:50:00,187.8,91.55,1,27,19
2021-10-29 03:55:00,2021-10-29 03:54:18,2021-10-29 03:55:00,317.5,990.6,1,28,20
2021-10-29 04:00:00,2021-10-29 03:59:40,2021-10-29 04:00:00,213.5,208.16,1.1,24,17
2021-10-29 04:05:00,2021-10-29 04:05:01,2021-10-29 04:05:00,292,711.75,1.1,27,20
2021-10-29 04:10:00,2021-10-29 04:10:22,2021-10-29 04:10:00,281.1,630.36,1.1,27,20
2021-10-29 04:15:00,2021-10-29 04:15:44,2021-10-29 04:15:00,187.5,91.4,1.1,22,17
2021-10-29 04:20:00,2021-10-29 04:21:06,2021-10-29 04:20:00,209.6,204.35,1.1,28,21
2021-10-29 04:25:00,2021-10-29 04:26:28,2021-10-29 04:25:00,307.7,900.02,1.2,27,19
2021-10-29 04:30:00,2021-10-29 04:31:49,2021-10-29 04:30:00,264.5,515.77,1.2,24,20
2021-10-29 04:35:00,2021-10-29 04:37:10,2021-10-29 04:35:00,266.6,519.87,1.2,28,21
2021-10-29 04:45:00,2021-10-29 04:42:33,2021-10-29 04:45:00,260.2,431.28,1.3,32,20
2021-10-29 04:50:00,2021-10-29 04:47:55,2021-10-29 04:50:00,204,198.9,1.3,22,18
2021-10-29 04:55:00,2021-10-29 04:53:19,2021-10-29 04:55:00,271.5,529.42,1.3,32,22
2021-10-29 05:00:00,2021-10-29 04:58:39,2021-10-29 05:00:00,228.2,266.99,1.3,25,19
2021-10-29 05:05:00,2021-10-29 05:04:00,2021-10-29 05:05:00,254.3,421.5,1.4,22,19
2021-10-29 05:10:00,2021-10-29 05:09:21,2021-10-29 05:10:00,214,208.65,1.4,22,18
2021-10-29 05:15:00,2021-10-29 05:14:43,2021-10-29 05:15:00,226.8,265.35,1.4,24,19
2021-10-29 05:20:00,2021-10-29 05:20:06,2021-10-29 05:20:00,243.7,356.41,1.4,16,16
2021-10-29 05:25:00,2021-10-29 05:25:28,2021-10-29 05:25:00,282.3,605.53,1.5,25,25
2021-10-29 05:50:00,2021-10-29 05:52:17,2021-10-29 05:50:00,270.2,526.89,1.6,24,24
2021-10-29 06:00:00,2021-10-29 05:57:38,2021-10-29 06:00:00,214.7,209.33,1.6,30,20
2021-10-29 06:05:00,2021-10-29 06:03:00,2021-10-29 06:05:00,322.5,1100.53,1.6,27,19
2021-10-29 06:10:00,2021-10-29 06:08:21,2021-10-29 06:10:00,212,206.7,1.6,24,17
2021-10-29 06:15:00,2021-10-29 06:13:43,2021-10-29 06:15:00,197.8,192.85,1.6,20,18
2021-10-29 06:20:00,2021-10-29 06:19:05,2021-10-29 06:20:00,217.7,212.25,1.7,25,19
2021-10-29 06:25:00,2021-10-29 06:24:27,2021-10-29 06:25:00,228.2,266.99,1.7,27,19
2021-10-29 06:30:00,2021-10-29 06:29:48,2021-10-29 06:30:00,285.5,695.9,1.7,28,22
2021-10-29 06:35:00,2021-10-29 06:35:09,2021-10-29 06:35:00,233.8,341.93,1.7,27,21
2021-10-29 06:40:00,2021-10-29 06:40:32,2021-10-29 06:40:00,244.3,357.28,1.8,28,20
2021-10-29 06:45:00,2021-10-29 06:45:54,2021-10-29 06:45:00,261.5,509.92,1.8,27,22
2021-10-29 06:50:00,2021-10-29 06:51:16,2021-10-29 06:50:00,223.2,261.14,1.8,25,20
2021-10-29 06:55:00,2021-10-29 06:56:38,2021-10-29 06:55:00,218.1,212.64,1.9,28,21
2021-10-29 07:00:00,2021-10-29 07:01:59,2021-10-29 07:00:00,218.2,234.01,1.9,28,22
2021-10-29 07:05:00,2021-10-29 07:07:20,2021-10-29 07:05:00,272.7,531.76,1.9,33,24
2021-10-29 07:15:00,2021-10-29 07:12:43,2021-10-29 07:15:00,221.2,258.8,2,32,22
2021-10-29 07:20:00,2021-10-29 07:18:05,2021-10-29 07:20:00,254.1,421.17,2,27,23
2021-10-29 07:25:00,2021-10-29 07:23:27,2021-10-29 07:25:00,250,365.62,2.1,27,22
2021-10-29 07:30:00,2021-10-29 07:28:48,2021-10-29 07:30:00,216,210.6,2.1,28,23
2021-10-29 07:35:00,2021-10-29 07:34:09,2021-10-29 07:35:00,208.2,202.99,2.1,30,25
2021-10-29 07:40:00,2021-10-29 07:39:31,2021-10-29 07:40:00,276,592.02,2.2,28,21
2021-10-29 07:45:00,2021-10-29 07:44:53,2021-10-29 07:45:00,267.5,521.62,2.2,24,20
2021-10-29 07:50:00,2021-10-29 07:50:16,2021-10-29 07:50:00,246.3,360.21,2.2,28,21
2021-10-29 07:55:00,2021-10-29 07:55:39,2021-10-29 07:55:00,272.6,531.57,2.3,27,21
2021-10-29 08:00:00,2021-10-29 08:01:00,2021-10-29 08:00:00,258.3,428.13,2.3,28,20
2021-10-29 08:05:00,2021-10-29 08:06:22,2021-10-29 08:05:00,284,692.25,2.3,27,22
2021-10-29 08:10:00,2021-10-29 08:11:44,2021-10-29 08:10:00,232.3,339.73,2.4,22,19
2021-10-29 08:15:00,2021-10-29 08:17:07,2021-10-29 08:15:00,227.2,265.82,2.4,27,22
2021-10-29 08:20:00,2021-10-29 08:22:29,2021-10-29 08:20:00,206,200.85,2.4,24,19
2021-10-29 08:30:00,2021-10-29 08:27:50,2021-10-29 08:30:00,258.3,428.13,2.4,25,19
2021-10-29 08:35:00,2021-10-29 08:33:11,2021-10-29 08:35:00,259.6,430.28,2.5,19,17
2021-10-29 08:40:00,2021-10-29 08:38:33,2021-10-29 08:40:00,188.6,91.94,2.5,25,21
2021-10-29 08:45:00,2021-10-29 08:43:55,2021-10-29 08:45:00,188.2,128.44,2.5,19,19
2021-10-29 08:50:00,2021-10-29 08:49:17,2021-10-29 08:50:00,185.3,90.33,2.5,16,16
2021-10-29 09:05:00,2021-10-29 09:04:00,2021-10-29 09:05:00,213.7,208.35,2.6,25,25
2021-10-29 09:10:00,2021-10-29 09:09:22,2021-10-29 09:10:00,238.5,348.8,2.7,25,25
2021-10-29 09:15:00,2021-10-29 09:14:44,2021-10-29 09:15:00,226.5,265,2.7,32,28
2021-10-29 09:20:00,2021-10-29 09:20:06,2021-10-29 09:20:00,332,1132.95,2.8,32,25
2021-10-29 09:25:00,2021-10-29 09:25:27,2021-10-29 09:25:00,304.6,890.95,2.8,30,23
2021-10-29 09:30:00,2021-10-29 09:30:48,2021-10-29 09:30:00,296.8,781.32,2.8,28,24
2021-10-29 09:35:00,2021-10-29 09:36:09,2021-10-29 09:35:00,271.5,529.42,2.9,33,27
2021-10-29 09:40:00,2021-10-29 09:41:30,2021-10-29 09:40:00,221.6,259.27,2.9,20,20
2021-10-29 09:45:00,2021-10-29 09:46:52,2021-10-29 09:45:00,217.3,211.86,3,28,23
2021-10-29 09:50:00,2021-10-29 09:52:14,2021-10-29 09:50:00,286.6,642.7,3,30,25
2021-10-29 10:00:00,2021-10-29 09:57:35,2021-10-29 10:00:00,227.3,265.94,3,28,21
2021-10-29 10:05:00,2021-10-29 10:02:56,2021-10-29 10:05:00,215.2,209.82,3.1,32,22
2021-10-29 10:10:00,2021-10-29 10:08:18,2021-10-29 10:10:00,339.6,1324.44,3.1,27,20
2021-10-29 10:15:00,2021-10-29 10:13:40,2021-10-29 10:15:00,205.5,200.36,3.2,27,20
2021-10-29 10:20:00,2021-10-29 10:19:02,2021-10-29 10:20:00,264.1,514.99,3.2,30,23
2021-10-29 10:25:00,2021-10-29 10:24:23,2021-10-29 10:25:00,210.3,205.04,3.2,30,23
2021-10-29 10:30:00,2021-10-29 10:29:44,2021-10-29 10:30:00,247.2,385.63,3.3,30,26
2021-10-29 10:35:00,2021-10-29 10:35:05,2021-10-29 10:35:00,252.8,419.01,3.3,22,22
