,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH )
2021-10-12 01:00:00,2021-10-12 01:02:05,2021-10-12 01:00:00,181,0,0.2,12,9
2021-10-12 01:05:00,2021-10-12 01:07:28,2021-10-12 01:05:00,185,54.11,0.2,17,12
2021-10-12 01:15:00,2021-10-12 01:12:50,2021-10-12 01:15:00,181.2,0,0.2,20,13
2021-10-12 01:20:00,2021-10-12 01:18:13,2021-10-12 01:20:00,184.3,0,0.2,19,13
2021-10-12 01:25:00,2021-10-12 01:23:36,2021-10-12 01:25:00,187.1,91.21,0.2,16,12
2021-10-12 01:30:00,2021-10-12 01:29:00,2021-10-12 01:30:00,186.6,90.96,0.2,20,14
2021-10-12 01:35:00,2021-10-12 01:34:22,2021-10-12 01:35:00,178.2,0,0.2,19,13
2021-10-12 01:40:00,2021-10-12 01:39:45,2021-10-12 01:40:00,185,18.03,0.2,17,12
2021-10-12 01:45:00,2021-10-12 01:45:08,2021-10-12 01:45:00,230.1,269.21,0.2,17,13
2021-10-12 01:50:00,2021-10-12 01:50:31,2021-10-12 01:50:00,214.1,208.74,0.2,19,15
2021-10-12 01:55:00,2021-10-12 01:55:55,2021-10-12 01:55:00,183.3,35.74,0.3,19,13
2021-10-12 02:00:00,2021-10-12 02:01:17,2021-10-12 02:00:00,176,0,0.3,17,12
2021-10-12 02:05:00,2021-10-12 02:06:40,2021-10-12 02:05:00,137,0,0.3,17,12
2021-10-12 02:10:00,2021-10-12 02:12:03,2021-10-12 02:10:00,176.5,0,0.3,14,11
2021-10-12 02:15:00,2021-10-12 02:17:26,2021-10-12 02:15:00,183.2,0,0.3,17,13
2021-10-12 02:25:00,2021-10-12 02:22:50,2021-10-12 02:25:00,219.8,257.16,0.3,19,15
2021-10-12 02:30:00,2021-10-12 02:28:12,2021-10-12 02:30:00,185.2,36.11,0.3,17,13
2021-10-12 02:35:00,2021-10-12 02:33:34,2021-10-12 02:35:00,187.6,91.45,0.3,20,13
2021-10-12 02:40:00,2021-10-12 02:38:57,2021-10-12 02:40:00,187.5,109.68,0.3,17,14
2021-10-12 02:45:00,2021-10-12 02:44:20,2021-10-12 02:45:00,182.6,35.6,0.3,19,15
2021-10-12 02:50:00,2021-10-12 02:49:44,2021-10-12 02:50:00,215.1,209.72,0.3,17,14
2021-10-12 02:55:00,2021-10-12 02:55:06,2021-10-12 02:55:00,186.5,90.91,0.3,17,14
2021-10-12 03:00:00,2021-10-12 03:00:29,2021-10-12 03:00:00,181.6,0,0.3,14,12
2021-10-12 03:05:00,2021-10-12 03:05:52,2021-10-12 03:05:00,182.6,35.6,0.3,16,11
2021-10-12 03:10:00,2021-10-12 03:11:15,2021-10-12 03:10:00,187,91.16,0.3,14,9
2021-10-12 03:15:00,2021-10-12 03:16:38,2021-10-12 03:15:00,139,0,0.3,14,8
2021-10-12 03:20:00,2021-10-12 03:22:03,2021-10-12 03:20:00,185,36.07,0.3,16,12
2021-10-12 03:25:00,2021-10-12 03:27:25,2021-10-12 03:25:00,183.1,0,0.3,16,13
2021-10-12 03:35:00,2021-10-12 03:32:48,2021-10-12 03:35:00,183.2,35.72,0.4,17,13
2021-10-12 03:40:00,2021-10-12 03:38:11,2021-10-12 03:40:00,182.2,0,0.4,16,12
2021-10-12 03:45:00,2021-10-12 03:43:35,2021-10-12 03:45:00,174.7,0,0.4,16,13
2021-10-12 03:50:00,2021-10-12 03:48:57,2021-10-12 03:50:00,166.6,0,0.4,14,11
2021-10-12 03:55:00,2021-10-12 03:54:19,2021-10-12 03:55:00,184.5,17.98,0.4,12,11
2021-10-12 04:00:00,2021-10-12 03:59:41,2021-10-12 04:00:00,185.8,36.23,0.4,14,11
2021-10-12 04:05:00,2021-10-12 04:05:04,2021-10-12 04:05:00,185,90.18,0.4,16,11
2021-10-12 04:10:00,2021-10-12 04:10:31,2021-10-12 04:10:00,187.7,91.5,0.4,14,11
2021-10-12 04:15:00,2021-10-12 04:15:53,2021-10-12 04:15:00,184.7,36.01,0.4,14,11
2021-10-12 04:20:00,2021-10-12 04:21:15,2021-10-12 04:20:00,192.1,131.1,0.4,17,14
2021-10-12 04:25:00,2021-10-12 04:26:38,2021-10-12 04:25:00,181.1,35.31,0.4,17,13
2021-10-12 04:30:00,2021-10-12 04:32:01,2021-10-12 04:30:00,182.6,35.6,0.4,16,13
2021-10-12 04:35:00,2021-10-12 04:37:25,2021-10-12 04:35:00,186.3,90.82,0.4,16,11
2021-10-12 04:45:00,2021-10-12 04:42:47,2021-10-12 04:45:00,180.6,0,0.4,14,12
2021-10-12 04:50:00,2021-10-12 04:48:10,2021-10-12 04:50:00,153.1,0,0.4,16,12
2021-10-12 04:55:00,2021-10-12 04:53:35,2021-10-12 04:55:00,186,90.67,0.4,14,11
2021-10-12 05:00:00,2021-10-12 04:58:57,2021-10-12 05:00:00,186.8,91.06,0.4,16,12
2021-10-12 05:05:00,2021-10-12 05:04:20,2021-10-12 05:05:00,181.5,0,0.4,12,8
2021-10-12 05:10:00,2021-10-12 05:09:43,2021-10-12 05:10:00,179.6,0,0.4,3,2
2021-10-12 05:15:00,2021-10-12 05:15:05,2021-10-12 05:15:00,184.8,36.03,0.4,3,2
2021-10-12 05:20:00,2021-10-12 05:20:28,2021-10-12 05:20:00,183.8,35.84,0.4,3,2
2021-10-12 05:25:00,2021-10-12 05:25:51,2021-10-12 05:25:00,182.5,0,0.4,4,3
2021-10-12 05:30:00,2021-10-12 05:31:15,2021-10-12 05:30:00,183.7,35.82,0.4,4,2
2021-10-12 05:35:00,2021-10-12 05:36:37,2021-10-12 05:35:00,113.2,0,0.4,3,1
2021-10-12 05:40:00,2021-10-12 05:42:00,2021-10-12 05:40:00,174.6,0,0.4,1,1
2021-10-12 05:45:00,2021-10-12 05:47:23,2021-10-12 05:45:00,179.8,0,0.4,1,0
2021-10-12 05:55:00,2021-10-12 05:52:46,2021-10-12 05:55:00,182.5,0,0.4,0,0
2021-10-12 06:00:00,2021-10-12 05:58:10,2021-10-12 06:00:00,231.5,338.56,0.5,0,0
2021-10-12 06:05:00,2021-10-12 06:03:34,2021-10-12 06:05:00,187.1,91.21,0.5,0,0
2021-10-12 06:10:00,2021-10-12 06:09:00,2021-10-12 06:10:00,182.5,0,0.5,0,0
2021-10-12 06:15:00,2021-10-12 06:16:08,2021-10-12 06:15:00,188.1,91.69,0.5,0,0
2021-10-12 06:20:00,2021-10-12 06:21:30,2021-10-12 06:20:00,180.5,0,0.5,0,0
2021-10-12 06:25:00,2021-10-12 06:26:52,2021-10-12 06:25:00,182,0,0.5,0,0
2021-10-12 06:30:00,2021-10-12 06:32:16,2021-10-12 06:30:00,179,0,0.5,0,0
2021-10-12 07:05:00,2021-10-12 07:04:34,2021-10-12 07:05:00,187.8,128.17,0.6,1,1
2021-10-12 09:35:00,2021-10-12 09:35:30,2021-10-12 09:35:00,204.2,159.27,1,16,16
2021-10-12 09:40:00,2021-10-12 09:40:52,2021-10-12 09:40:00,181.6,0,1,16,16
2021-10-12 09:45:00,2021-10-12 09:46:16,2021-10-12 09:45:00,204.2,159.27,1,22,22
2021-10-12 09:50:00,2021-10-12 09:51:37,2021-10-12 09:50:00,186.1,0,1,20,18
2021-10-12 09:55:00,2021-10-12 09:57:02,2021-10-12 09:55:00,193.5,132.06,1,22,22
2021-10-12 10:00:00,2021-10-12 10:02:24,2021-10-12 10:00:00,182.1,17.75,1,24,19
2021-10-12 10:10:00,2021-10-12 10:07:47,2021-10-12 10:10:00,181.5,0,1.1,16,12
2021-10-12 10:15:00,2021-10-12 10:13:19,2021-10-12 10:15:00,193.8,132.26,1.1,14,14
2021-10-12 10:25:00,2021-10-12 10:24:12,2021-10-12 10:25:00,231.7,338.86,1.1,20,20
2021-10-12 10:30:00,2021-10-12 10:29:38,2021-10-12 10:30:00,181,0,1.1,20,20
2021-10-12 10:35:00,2021-10-12 10:35:08,2021-10-12 10:35:00,189.5,129.33,1.1,20,17
2021-10-12 10:40:00,2021-10-12 10:40:32,2021-10-12 10:40:00,190,129.67,1.1,24,20
2021-10-12 10:45:00,2021-10-12 10:46:00,2021-10-12 10:45:00,201.8,196.75,1.1,9,9
2021-10-12 10:50:00,2021-10-12 10:51:24,2021-10-12 10:50:00,182.5,0,1.2,22,20
2021-10-12 10:55:00,2021-10-12 10:56:47,2021-10-12 10:55:00,194.6,189.73,1.2,25,20
2021-10-12 11:00:00,2021-10-12 11:02:11,2021-10-12 11:00:00,210,204.75,1.2,22,16
2021-10-12 11:10:00,2021-10-12 11:07:34,2021-10-12 11:10:00,257.2,426.3,1.2,20,15
2021-10-12 11:15:00,2021-10-12 11:12:56,2021-10-12 11:15:00,224.2,262.31,1.2,12,12
2021-10-12 11:20:00,2021-10-12 11:18:23,2021-10-12 11:20:00,185.7,90.52,1.3,16,13
2021-10-12 11:25:00,2021-10-12 11:23:49,2021-10-12 11:25:00,188.7,128.78,1.3,20,17
2021-10-12 11:30:00,2021-10-12 11:29:15,2021-10-12 11:30:00,237,346.61,1.3,22,17
2021-10-12 11:35:00,2021-10-12 11:34:41,2021-10-12 11:35:00,189.6,129.4,1.3,20,16
2021-10-12 11:40:00,2021-10-12 11:40:03,2021-10-12 11:40:00,181.1,0,1.3,22,17
2021-10-12 11:45:00,2021-10-12 11:45:30,2021-10-12 11:45:00,147.1,0,1.3,22,16
2021-10-12 11:50:00,2021-10-12 11:50:53,2021-10-12 11:50:00,183.5,35.78,1.3,22,18
2021-10-12 11:55:00,2021-10-12 11:56:16,2021-10-12 11:55:00,255.3,423.15,1.3,24,17
2021-10-12 12:00:00,2021-10-12 12:01:38,2021-10-12 12:00:00,190.6,130.08,1.4,22,19
2021-10-12 12:05:00,2021-10-12 12:07:01,2021-10-12 12:05:00,170.6,0,1.4,24,17
2021-10-12 12:10:00,2021-10-12 12:12:28,2021-10-12 12:10:00,166.5,0,1.4,17,13
2021-10-12 12:20:00,2021-10-12 12:17:50,2021-10-12 12:20:00,239.5,350.26,1.4,24,20
2021-10-12 12:25:00,2021-10-12 12:23:16,2021-10-12 12:25:00,260,507,1.4,25,19
2021-10-12 12:30:00,2021-10-12 12:28:44,2021-10-12 12:30:00,224.2,262.31,1.5,27,24
2021-10-12 12:35:00,2021-10-12 12:34:08,2021-10-12 12:35:00,314.8,982.17,1.5,24,20
2021-10-12 12:40:00,2021-10-12 12:39:36,2021-10-12 12:40:00,201.8,157.4,1.5,22,15
2021-10-12 12:45:00,2021-10-12 12:45:03,2021-10-12 12:45:00,186.8,91.06,1.5,22,20
2021-10-12 12:50:00,2021-10-12 12:50:29,2021-10-12 12:50:00,255.8,423.98,1.6,22,17
2021-10-12 12:55:00,2021-10-12 12:55:57,2021-10-12 12:55:00,194.5,132.74,1.6,20,15
2021-10-12 13:00:00,2021-10-12 13:01:23,2021-10-12 13:00:00,175.7,0,1.6,20,16
2021-10-12 13:05:00,2021-10-12 13:06:52,2021-10-12 13:05:00,188.6,91.94,1.6,24,21
2021-10-12 13:10:00,2021-10-12 13:12:14,2021-10-12 13:10:00,238,348.07,1.6,28,22
2021-10-12 13:20:00,2021-10-12 13:17:41,2021-10-12 13:20:00,256.2,424.65,1.7,25,17
2021-10-12 13:25:00,2021-10-12 13:23:05,2021-10-12 13:25:00,182.7,35.62,1.7,22,17
2021-10-12 13:30:00,2021-10-12 13:28:27,2021-10-12 13:30:00,189.5,129.33,1.7,22,19
2021-10-12 13:50:00,2021-10-12 13:49:51,2021-10-12 13:50:00,190.1,129.74,1.8,20,20
2021-10-12 13:55:00,2021-10-12 13:55:13,2021-10-12 13:55:00,186.2,90.77,1.8,20,16
2021-10-12 14:00:00,2021-10-12 14:00:35,2021-10-12 14:00:00,153.6,0,1.8,20,17
2021-10-12 14:05:00,2021-10-12 14:05:58,2021-10-12 14:05:00,202.8,197.73,1.8,19,15
2021-10-12 14:10:00,2021-10-12 14:11:21,2021-10-12 14:10:00,184.8,36.03,1.8,16,12
2021-10-12 14:15:00,2021-10-12 14:16:43,2021-10-12 14:15:00,121.1,0,1.8,20,13
2021-10-12 14:20:00,2021-10-12 14:22:06,2021-10-12 14:20:00,210.3,205.04,1.8,19,15
2021-10-12 14:25:00,2021-10-12 14:27:29,2021-10-12 14:25:00,222.6,260.44,1.9,19,18
2021-10-12 14:45:00,2021-10-12 14:43:37,2021-10-12 14:45:00,185.3,90.33,1.9,17,17
2021-10-12 14:50:00,2021-10-12 14:49:00,2021-10-12 14:50:00,183.5,35.78,1.9,19,15
2021-10-12 14:55:00,2021-10-12 14:54:22,2021-10-12 14:55:00,151.5,0,1.9,20,14
2021-10-12 15:10:00,2021-10-12 15:10:31,2021-10-12 15:10:00,183.6,53.7,1.9,11,11
2021-10-12 15:15:00,2021-10-12 15:15:53,2021-10-12 15:15:00,88.7,0,1.9,16,16
2021-10-12 15:20:00,2021-10-12 15:21:16,2021-10-12 15:20:00,171,0,1.9,19,16
2021-10-12 15:25:00,2021-10-12 15:26:43,2021-10-12 15:25:00,139.8,0,1.9,20,20
2021-10-12 15:30:00,2021-10-12 15:32:06,2021-10-12 15:30:00,172,0,1.9,19,16
2021-10-12 15:35:00,2021-10-12 15:37:28,2021-10-12 15:35:00,180.1,35.11,1.9,16,12
2021-10-12 15:50:00,2021-10-12 15:48:13,2021-10-12 15:50:00,180.1,0,1.9,14,14
2021-10-12 15:55:00,2021-10-12 15:53:35,2021-10-12 15:55:00,255.5,423.49,1.9,8,8
2021-10-12 16:00:00,2021-10-12 15:58:58,2021-10-12 16:00:00,181.5,0,2,12,11
2021-10-12 16:05:00,2021-10-12 16:04:21,2021-10-12 16:05:00,189.6,129.4,2,9,8
2021-10-12 16:10:00,2021-10-12 16:09:44,2021-10-12 16:10:00,116.6,0,2,14,11
2021-10-12 16:15:00,2021-10-12 16:15:05,2021-10-12 16:15:00,181.5,0,2,16,12
2021-10-12 16:20:00,2021-10-12 16:20:28,2021-10-12 16:20:00,182.3,0,2,14,10
2021-10-12 16:25:00,2021-10-12 16:25:51,2021-10-12 16:25:00,181.1,0,2,16,11
2021-10-12 16:30:00,2021-10-12 16:31:14,2021-10-12 16:30:00,189.1,129.06,2,14,11
2021-10-12 16:35:00,2021-10-12 16:36:36,2021-10-12 16:35:00,161.8,0,2,14,10
2021-10-12 16:40:00,2021-10-12 16:41:59,2021-10-12 16:40:00,101.7,0,2,12,10
2021-10-12 16:45:00,2021-10-12 16:47:22,2021-10-12 16:45:00,147.7,0,2,12,9
2021-10-12 16:55:00,2021-10-12 16:52:44,2021-10-12 16:55:00,181.1,0,2,8,6
2021-10-12 17:00:00,2021-10-12 16:58:07,2021-10-12 17:00:00,80.1,0,2,9,7
2021-10-12 17:05:00,2021-10-12 17:03:30,2021-10-12 17:05:00,64.8,0,2,9,7
2021-10-12 17:10:00,2021-10-12 17:08:52,2021-10-12 17:10:00,67.3,0,2,11,8
2021-10-12 17:15:00,2021-10-12 17:14:14,2021-10-12 17:15:00,173.2,0,2,9,7
2021-10-12 17:20:00,2021-10-12 17:19:37,2021-10-12 17:20:00,54,0,2,8,6
2021-10-12 17:25:00,2021-10-12 17:25:00,2021-10-12 17:25:00,47.8,0,2,6,6
2021-10-12 17:30:00,2021-10-12 17:30:25,2021-10-12 17:30:00,63.5,0,2,8,8
2021-10-12 17:35:00,2021-10-12 17:35:47,2021-10-12 17:35:00,55.7,0,2,6,6
2021-10-12 17:50:00,2021-10-12 17:51:56,2021-10-12 17:50:00,158,0,2,9,9
2021-10-12 18:00:00,2021-10-12 17:58:18,2021-10-12 18:00:00,89.5,0,2,8,8
2021-10-12 18:10:00,2021-10-12 18:07:39,2021-10-12 18:10:00,57.7,0,2,8,8
2021-10-12 18:15:00,2021-10-12 18:13:02,2021-10-12 18:15:00,84.5,0,2,9,7
2021-10-12 18:20:00,2021-10-12 18:18:24,2021-10-12 18:20:00,140.1,0,2,9,7
2021-10-12 18:25:00,2021-10-12 18:23:46,2021-10-12 18:25:00,58.3,0,2,9,6
2021-10-12 18:30:00,2021-10-12 18:29:09,2021-10-12 18:30:00,53.3,0,2,9,7
2021-10-12 18:35:00,2021-10-12 18:34:32,2021-10-12 18:35:00,72.1,0,2,12,8
2021-10-12 18:40:00,2021-10-12 18:39:55,2021-10-12 18:40:00,146.6,0,2,14,11
2021-10-12 18:45:00,2021-10-12 18:45:17,2021-10-12 18:45:00,181.7,0,2,14,11
2021-10-12 18:50:00,2021-10-12 18:50:40,2021-10-12 18:50:00,187.8,91.55,2,14,11
2021-10-12 18:55:00,2021-10-12 18:56:03,2021-10-12 18:55:00,131.6,0,2,11,9
2021-10-12 19:00:00,2021-10-12 19:01:26,2021-10-12 19:00:00,118.8,0,2,11,8
2021-10-12 19:05:00,2021-10-12 19:06:48,2021-10-12 19:05:00,49.8,0,2,11,9
2021-10-12 19:10:00,2021-10-12 19:12:10,2021-10-12 19:10:00,69,0,2,6,6
2021-10-12 19:20:00,2021-10-12 19:17:33,2021-10-12 19:20:00,55.2,0,2,8,6
2021-10-12 19:25:00,2021-10-12 19:22:55,2021-10-12 19:25:00,42.1,0,2,6,5
2021-10-12 19:30:00,2021-10-12 19:28:18,2021-10-12 19:30:00,29.8,0,2,8,6
2021-10-12 19:35:00,2021-10-12 19:33:41,2021-10-12 19:35:00,37.7,0,2,8,7
2021-10-12 19:40:00,2021-10-12 19:39:03,2021-10-12 19:40:00,48.7,0,2,8,6
2021-10-12 19:45:00,2021-10-12 19:44:25,2021-10-12 19:45:00,46.1,0,2,8,7
2021-10-12 19:50:00,2021-10-12 19:49:48,2021-10-12 19:50:00,54,0,2,8,5
2021-10-12 19:55:00,2021-10-12 19:55:11,2021-10-12 19:55:00,48.6,0,2,9,7
2021-10-12 20:00:00,2021-10-12 20:00:33,2021-10-12 20:00:00,69.5,0,2,8,7
2021-10-12 20:05:00,2021-10-12 20:05:55,2021-10-12 20:05:00,48.7,0,2,9,8
2021-10-12 20:10:00,2021-10-12 20:11:17,2021-10-12 20:10:00,69,0,2,11,8
2021-10-12 20:15:00,2021-10-12 20:16:40,2021-10-12 20:15:00,81.7,0,2,8,7
2021-10-12 20:20:00,2021-10-12 20:22:02,2021-10-12 20:20:00,61.8,0,2,9,8
2021-10-12 20:25:00,2021-10-12 20:27:26,2021-10-12 20:25:00,47.3,0,2,8,6
2021-10-12 20:35:00,2021-10-12 20:32:48,2021-10-12 20:35:00,84.1,0,2,9,8
2021-10-12 20:40:00,2021-10-12 20:38:11,2021-10-12 20:40:00,55.2,0,2,6,6
2021-10-12 20:45:00,2021-10-12 20:43:33,2021-10-12 20:45:00,54.6,0,2,6,4
2021-10-12 21:05:00,2021-10-12 21:05:04,2021-10-12 21:05:00,29,0,2,4,4
2021-10-12 21:10:00,2021-10-12 21:10:25,2021-10-12 21:10:00,20.1,0,2,6,6
2021-10-12 21:15:00,2021-10-12 21:15:48,2021-10-12 21:15:00,45.5,0,2,6,6
2021-10-12 21:20:00,2021-10-12 21:21:11,2021-10-12 21:20:00,47.3,0,2,6,6
2021-10-12 21:25:00,2021-10-12 21:26:33,2021-10-12 21:25:00,62.2,0,2,8,6
2021-10-12 21:30:00,2021-10-12 21:31:56,2021-10-12 21:30:00,120.7,0,2,11,7
2021-10-12 21:35:00,2021-10-12 21:37:19,2021-10-12 21:35:00,42.5,0,2,8,6
2021-10-12 21:45:00,2021-10-12 21:42:42,2021-10-12 21:45:00,38.3,0,2,9,6
2021-10-12 21:50:00,2021-10-12 21:48:04,2021-10-12 21:50:00,95.2,0,2,8,5
2021-10-12 21:55:00,2021-10-12 21:53:27,2021-10-12 21:55:00,59.8,0,2,8,6
2021-10-12 22:00:00,2021-10-12 21:58:50,2021-10-12 22:00:00,33.1,0,2,6,4
2021-10-12 22:05:00,2021-10-12 22:04:17,2021-10-12 22:05:00,41.5,0,2,8,5
2021-10-12 22:10:00,2021-10-12 22:09:39,2021-10-12 22:10:00,32.5,0,2,8,5
2021-10-12 22:15:00,2021-10-12 22:15:01,2021-10-12 22:15:00,41.5,0,2,6,4
2021-10-12 22:20:00,2021-10-12 22:20:24,2021-10-12 22:20:00,39.6,0,2,4,4
2021-10-12 22:25:00,2021-10-12 22:25:46,2021-10-12 22:25:00,39.5,0,2,6,5
2021-10-12 22:30:00,2021-10-12 22:31:08,2021-10-12 22:30:00,39,0,2,6,4
2021-10-12 22:35:00,2021-10-12 22:36:31,2021-10-12 22:35:00,36,0,2,6,4
2021-10-12 22:40:00,2021-10-12 22:41:54,2021-10-12 22:40:00,39.3,0,2,6,4
2021-10-12 22:45:00,2021-10-12 22:47:17,2021-10-12 22:45:00,35.6,0,2,6,5
2021-10-12 22:55:00,2021-10-12 22:52:39,2021-10-12 22:55:00,25.3,0,2,6,4
2021-10-12 23:00:00,2021-10-12 22:58:02,2021-10-12 23:00:00,14.2,0,2,6,4
2021-10-12 23:05:00,2021-10-12 23:03:25,2021-10-12 23:05:00,27.2,0,2,6,4
2021-10-12 23:10:00,2021-10-12 23:08:48,2021-10-12 23:10:00,32.5,0,2,8,6
2021-10-12 23:15:00,2021-10-12 23:14:10,2021-10-12 23:15:00,32.1,0,2,8,6
2021-10-12 23:20:00,2021-10-12 23:19:33,2021-10-12 23:20:00,29.8,0,2,9,6
2021-10-12 23:25:00,2021-10-12 23:24:56,2021-10-12 23:25:00,35.1,0,2,9,8
2021-10-12 23:30:00,2021-10-12 23:30:19,2021-10-12 23:30:00,41.6,0,2,12,9
2021-10-12 23:35:00,2021-10-12 23:35:42,2021-10-12 23:35:00,186.2,90.77,2,12,9
2021-10-12 23:40:00,2021-10-12 23:41:04,2021-10-12 23:40:00,133.6,0,2,9,8
2021-10-12 23:45:00,2021-10-12 23:46:26,2021-10-12 23:45:00,184.1,35.89,2,12,9
2021-10-12 23:50:00,2021-10-12 23:51:48,2021-10-12 23:50:00,63.3,0,2,9,8
2021-10-12 23:55:00,2021-10-12 23:57:11,2021-10-12 23:55:00,144,0,2,11,8
2021-10-13 00:05:00,2021-10-13 00:02:34,2021-10-13 00:05:00,52.8,0,0,8,7
2021-10-13 00:10:00,2021-10-13 00:07:56,2021-10-13 00:10:00,53.2,0,0,6,5
2021-10-13 00:15:00,2021-10-13 00:13:19,2021-10-13 00:15:00,16.8,0,0,4,1
2021-10-13 00:20:00,2021-10-13 00:18:41,2021-10-13 00:20:00,0,0,0,6,4
2021-10-13 00:25:00,2021-10-13 00:24:03,2021-10-13 00:25:00,1.2,0,0,4,3
2021-10-13 00:30:00,2021-10-13 00:29:34,2021-10-13 00:30:00,1.1,0,0,4,2
2021-10-13 00:35:00,2021-10-13 00:34:56,2021-10-13 00:35:00,0.6,0,0,6,4
2021-10-13 00:40:00,2021-10-13 00:40:18,2021-10-13 00:40:00,0.6,0,0,6,4
2021-10-13 00:45:00,2021-10-13 00:45:41,2021-10-13 00:45:00,0.6,0,0,6,4
2021-10-13 00:50:00,2021-10-13 00:51:04,2021-10-13 00:50:00,0.5,0,0,4,3
2021-10-13 00:55:00,2021-10-13 00:56:26,2021-10-13 00:55:00,0.2,0,0,4,3
2021-10-13 01:00:00,2021-10-13 01:01:48,2021-10-13 01:00:00,0.2,0,0,4,3
2021-10-13 01:05:00,2021-10-13 01:07:11,2021-10-13 01:05:00,0.2,0,0,4,4
2021-10-13 01:15:00,2021-10-13 01:12:33,2021-10-13 01:15:00,0.2,0,0,6,4
2021-10-13 01:20:00,2021-10-13 01:17:57,2021-10-13 01:20:00,0.2,0,0,4,3
2021-10-13 01:25:00,2021-10-13 01:23:19,2021-10-13 01:25:00,0.2,0,0,6,3
2021-10-13 01:30:00,2021-10-13 01:28:40,2021-10-13 01:30:00,0.2,0,0,3,1
2021-10-13 01:35:00,2021-10-13 01:34:03,2021-10-13 01:35:00,0.2,0,0,4,3
2021-10-13 01:40:00,2021-10-13 01:39:26,2021-10-13 01:40:00,0.2,0,0,6,4
2021-10-13 01:45:00,2021-10-13 01:44:49,2021-10-13 01:45:00,0.2,0,0,6,6
2021-10-13 01:50:00,2021-10-13 01:50:41,2021-10-13 01:50:00,0.2,0,0,11,8
2021-10-13 01:55:00,2021-10-13 01:56:03,2021-10-13 01:55:00,0.6,0,0,12,8
2021-10-13 02:00:00,2021-10-13 02:01:27,2021-10-13 02:00:00,0.2,0,0,9,8
2021-10-13 02:05:00,2021-10-13 02:06:50,2021-10-13 02:05:00,0.3,0,0,9,8
2021-10-13 02:10:00,2021-10-13 02:12:13,2021-10-13 02:10:00,0.3,0,0,11,8
2021-10-13 02:20:00,2021-10-13 02:17:43,2021-10-13 02:20:00,0.2,0,0,11,9
2021-10-13 02:25:00,2021-10-13 02:23:07,2021-10-13 02:25:00,0.2,0,0,8,6
2021-10-13 02:30:00,2021-10-13 02:28:30,2021-10-13 02:30:00,0.3,0,0,6,5
2021-10-13 02:35:00,2021-10-13 02:33:52,2021-10-13 02:35:00,0.3,0,0,8,6
2021-10-13 02:40:00,2021-10-13 02:39:15,2021-10-13 02:40:00,0.3,0,0,11,8
2021-10-13 02:45:00,2021-10-13 02:44:43,2021-10-13 02:45:00,0.3,0,0,11,9
2021-10-13 02:50:00,2021-10-13 02:50:06,2021-10-13 02:50:00,0.5,0,0,12,10
2021-10-13 02:55:00,2021-10-13 02:55:28,2021-10-13 02:55:00,0.6,0,0,12,11
2021-10-13 03:00:00,2021-10-13 03:00:51,2021-10-13 03:00:00,0.3,0,0,12,11
2021-10-13 03:05:00,2021-10-13 03:06:13,2021-10-13 03:05:00,0.6,0,0,14,12
2021-10-13 03:10:00,2021-10-13 03:11:37,2021-10-13 03:10:00,4.3,0,0,14,12
2021-10-13 03:15:00,2021-10-13 03:17:00,2021-10-13 03:15:00,1.2,0,0,14,12
2021-10-13 03:20:00,2021-10-13 03:22:24,2021-10-13 03:20:00,0.6,0,0,12,11
2021-10-13 03:30:00,2021-10-13 03:27:46,2021-10-13 03:30:00,2.5,0,0,11,10
2021-10-13 03:35:00,2021-10-13 03:33:08,2021-10-13 03:35:00,0.5,0,0,11,9
2021-10-13 03:40:00,2021-10-13 03:38:32,2021-10-13 03:40:00,1.6,0,0,11,9
2021-10-13 03:45:00,2021-10-13 03:43:55,2021-10-13 03:45:00,1.1,0,0,11,9
2021-10-13 03:50:00,2021-10-13 03:49:19,2021-10-13 03:50:00,0.6,0,0,12,10
2021-10-13 03:55:00,2021-10-13 03:54:42,2021-10-13 03:55:00,0.6,0,0,12,11
2021-10-13 04:00:00,2021-10-13 04:00:05,2021-10-13 04:00:00,0.6,0,0,12,9
2021-10-13 04:05:00,2021-10-13 04:05:27,2021-10-13 04:05:00,0.5,0,0,11,9
2021-10-13 04:10:00,2021-10-13 04:10:51,2021-10-13 04:10:00,1.2,0,0,14,10
2021-10-13 04:15:00,2021-10-13 04:16:14,2021-10-13 04:15:00,2.5,0,0,16,10
2021-10-13 04:20:00,2021-10-13 04:21:38,2021-10-13 04:20:00,0.7,0,0,11,9
2021-10-13 04:25:00,2021-10-13 04:27:00,2021-10-13 04:25:00,0.3,0,0,9,8
2021-10-13 04:30:00,2021-10-13 04:32:23,2021-10-13 04:30:00,0.5,0,0,9,7
2021-10-13 04:40:00,2021-10-13 04:37:46,2021-10-13 04:40:00,0.5,0,0,8,5
2021-10-13 04:45:00,2021-10-13 04:43:09,2021-10-13 04:45:00,0.3,0,0,4,2
2021-10-13 04:50:00,2021-10-13 04:48:34,2021-10-13 04:50:00,0.5,0,0,8,4
2021-10-13 04:55:00,2021-10-13 04:53:56,2021-10-13 04:55:00,0.3,0,0,9,8
2021-10-13 05:00:00,2021-10-13 04:59:19,2021-10-13 05:00:00,0.5,0,0,9,6
2021-10-13 05:05:00,2021-10-13 05:04:41,2021-10-13 05:05:00,0.3,0,0,8,6
