,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH )
2021-11-05 12:50:00,2021-11-05 12:48:11,2021-11-05 12:50:00,207.2,222.22,2.2,35,27
2021-11-05 12:55:00,2021-11-05 12:53:35,2021-11-05 12:55:00,202.3,197.24,2.2,40,33
2021-11-05 13:00:00,2021-11-05 12:58:58,2021-11-05 13:00:00,331.5,1616.06,2.3,40,33
2021-11-05 13:05:00,2021-11-05 13:04:20,2021-11-05 13:05:00,328.7,1602.41,2.4,41,31
2021-11-05 13:10:00,2021-11-05 13:09:42,2021-11-05 13:10:00,223.1,326.28,2.5,33,25
2021-11-05 13:15:00,2021-11-05 13:15:05,2021-11-05 13:15:00,245.7,479.11,2.5,38,23
2021-11-05 13:20:00,2021-11-05 13:20:28,2021-11-05 13:20:00,182.8,0,2.6,32,21
2021-11-05 13:25:00,2021-11-05 13:25:51,2021-11-05 13:25:00,209.5,245.11,2.6,40,30
2021-11-05 13:30:00,2021-11-05 13:31:13,2021-11-05 13:30:00,207,201.82,2.7,43,30
2021-11-05 13:35:00,2021-11-05 13:36:35,2021-11-05 13:35:00,345.8,1921.78,2.7,40,30
2021-11-05 13:40:00,2021-11-05 13:41:58,2021-11-05 13:40:00,242.1,401.28,2.8,30,26
2021-11-05 13:45:00,2021-11-05 13:47:21,2021-11-05 13:45:00,276.8,809.64,2.8,33,24
2021-11-05 13:55:00,2021-11-05 13:52:44,2021-11-05 13:55:00,228.2,333.74,2.9,35,31
2021-11-05 14:00:00,2021-11-05 13:58:07,2021-11-05 14:00:00,342,1833.97,3,44,38
2021-11-05 14:05:00,2021-11-05 14:03:29,2021-11-05 14:05:00,304.3,1186.77,3.1,40,34
2021-11-05 14:10:00,2021-11-05 14:08:51,2021-11-05 14:10:00,220.1,257.51,3.2,43,36
2021-11-05 14:15:00,2021-11-05 14:14:14,2021-11-05 14:15:00,371.7,2536.85,3.3,41,32
2021-11-05 14:20:00,2021-11-05 14:19:37,2021-11-05 14:20:00,209.6,224.79,3.4,44,38
2021-11-05 14:25:00,2021-11-05 14:25:00,2021-11-05 14:25:00,206.3,201.14,3.5,41,40
2021-11-05 14:30:00,2021-11-05 14:30:22,2021-11-05 14:30:00,327.3,1595.58,3.5,40,30
2021-11-05 14:35:00,2021-11-05 14:35:44,2021-11-05 14:35:00,283.1,855.66,3.6,40,28
2021-11-05 14:40:00,2021-11-05 14:41:07,2021-11-05 14:40:00,211.8,247.8,3.7,38,27
2021-11-05 14:45:00,2021-11-05 14:46:30,2021-11-05 14:45:00,262,587.53,3.7,44,34
2021-11-05 14:50:00,2021-11-05 14:51:54,2021-11-05 14:50:00,248.5,484.57,3.8,40,31
2021-11-05 14:55:00,2021-11-05 14:57:16,2021-11-05 14:55:00,241.8,424.35,3.9,43,34
2021-11-05 15:05:00,2021-11-05 15:02:38,2021-11-05 15:05:00,206.1,200.94,3.9,44,29
2021-11-05 15:10:00,2021-11-05 15:08:00,2021-11-05 15:10:00,321.3,1409.7,4,35,30
2021-11-05 15:15:00,2021-11-05 15:13:23,2021-11-05 15:15:00,205.6,200.45,4.1,35,27
2021-11-05 15:20:00,2021-11-05 15:18:46,2021-11-05 15:20:00,233,340.76,4.1,41,29
2021-11-05 15:25:00,2021-11-05 15:24:09,2021-11-05 15:25:00,290.7,906.98,4.2,35,28
2021-11-05 15:30:00,2021-11-05 15:29:31,2021-11-05 15:30:00,255.6,548.26,4.2,43,31
2021-11-05 15:35:00,2021-11-05 15:34:54,2021-11-05 15:35:00,308.8,1354.86,4.3,41,25
2021-11-05 15:40:00,2021-11-05 15:40:17,2021-11-05 15:40:00,272.6,691.04,4.3,36,30
2021-11-05 15:45:00,2021-11-05 15:45:40,2021-11-05 15:45:00,255.6,548.26,4.4,35,26
2021-11-05 15:50:00,2021-11-05 15:51:03,2021-11-05 15:50:00,223.8,261.84,4.4,30,25
2021-11-05 15:55:00,2021-11-05 15:56:26,2021-11-05 15:55:00,205.2,200.07,4.5,35,23
2021-11-05 16:05:00,2021-11-05 16:07:12,2021-11-05 16:05:00,278.8,815.49,4.6,36,28
2021-11-05 16:15:00,2021-11-05 16:12:35,2021-11-05 16:15:00,188.7,91.99,4.6,35,24
2021-11-05 16:20:00,2021-11-05 16:17:58,2021-11-05 16:20:00,221.3,258.92,4.6,30,23
2021-11-05 16:25:00,2021-11-05 16:23:21,2021-11-05 16:25:00,202.6,197.53,4.7,27,20
2021-11-05 16:30:00,2021-11-05 16:28:43,2021-11-05 16:30:00,243,473.84,4.7,35,25
2021-11-05 16:35:00,2021-11-05 16:34:05,2021-11-05 16:35:00,231.6,338.71,4.7,33,25
2021-11-05 16:40:00,2021-11-05 16:39:28,2021-11-05 16:40:00,244.1,475.99,4.8,32,23
2021-11-05 16:45:00,2021-11-05 16:44:51,2021-11-05 16:45:00,244.3,476.38,4.8,32,26
2021-11-05 16:50:00,2021-11-05 16:50:15,2021-11-05 16:50:00,173.5,0,4.8,33,25
2021-11-05 16:55:00,2021-11-05 16:55:37,2021-11-05 16:55:00,208.8,244.29,4.9,25,21
2021-11-05 17:00:00,2021-11-05 17:00:59,2021-11-05 17:00:00,188.1,128.37,4.9,27,19
2021-11-05 17:05:00,2021-11-05 17:06:22,2021-11-05 17:05:00,227,331.98,4.9,28,22
2021-11-05 17:10:00,2021-11-05 17:11:45,2021-11-05 17:10:00,221.1,258.68,4.9,33,18
2021-11-05 17:15:00,2021-11-05 17:17:08,2021-11-05 17:15:00,188.7,36.79,4.9,25,17
2021-11-05 17:25:00,2021-11-05 17:22:31,2021-11-05 17:25:00,182.3,35.54,4.9,22,18
2021-11-05 17:30:00,2021-11-05 17:27:53,2021-11-05 17:30:00,200.2,195.19,4.9,25,20
2021-11-05 17:35:00,2021-11-05 17:33:15,2021-11-05 17:35:00,186,108.8,5,20,17
2021-11-05 17:40:00,2021-11-05 17:38:38,2021-11-05 17:40:00,182.2,17.76,5,22,18
2021-11-05 17:45:00,2021-11-05 17:44:01,2021-11-05 17:45:00,245.2,478.14,5,22,17
2021-11-05 17:50:00,2021-11-05 17:49:24,2021-11-05 17:50:00,186.1,127.01,5,19,17
2021-11-05 17:55:00,2021-11-05 17:54:46,2021-11-05 17:55:00,195.3,190.41,5,24,17
2021-11-05 18:00:00,2021-11-05 18:00:08,2021-11-05 18:00:00,157.1,0,5,20,17
2021-11-05 18:10:00,2021-11-05 18:10:54,2021-11-05 18:10:00,184.6,89.99,5,22,22
2021-11-05 18:15:00,2021-11-05 18:16:17,2021-11-05 18:15:00,187.8,128.17,5,20,19
2021-11-05 18:20:00,2021-11-05 18:21:40,2021-11-05 18:20:00,165.7,0,5,19,15
2021-11-05 18:25:00,2021-11-05 18:27:02,2021-11-05 18:25:00,180.8,35.25,5,19,17
2021-11-05 18:30:00,2021-11-05 18:32:24,2021-11-05 18:30:00,182,0,5.1,25,18
2021-11-05 18:50:00,2021-11-05 18:48:33,2021-11-05 18:50:00,136.8,0,5.1,19,19
2021-11-05 18:55:00,2021-11-05 18:53:55,2021-11-05 18:55:00,156.3,0,5.1,17,15
2021-11-05 19:00:00,2021-11-05 18:59:17,2021-11-05 19:00:00,188.6,128.71,5.1,20,16
2021-11-05 19:05:00,2021-11-05 19:04:40,2021-11-05 19:05:00,171.5,0,5.1,24,17
2021-11-05 19:10:00,2021-11-05 19:10:03,2021-11-05 19:10:00,178.8,0,5.1,17,13
2021-11-05 19:15:00,2021-11-05 19:15:27,2021-11-05 19:15:00,189.3,110.74,5.1,14,14
2021-11-05 20:05:00,2021-11-05 20:03:49,2021-11-05 20:05:00,186.7,91.01,5.1,16,16
2021-11-05 20:10:00,2021-11-05 20:09:12,2021-11-05 20:10:00,223.8,261.84,5.1,14,14
2021-11-05 20:15:00,2021-11-05 20:14:36,2021-11-05 20:15:00,180.7,0,5.1,19,16
2021-11-05 20:20:00,2021-11-05 20:19:58,2021-11-05 20:20:00,161.5,0,5.1,19,16
2021-11-05 20:25:00,2021-11-05 20:25:20,2021-11-05 20:25:00,172.1,0,5.1,17,17
2021-11-05 21:00:00,2021-11-05 20:57:36,2021-11-05 21:00:00,210.1,245.81,5.2,17,17
2021-11-05 21:05:00,2021-11-05 21:07:07,2021-11-05 21:05:00,206.3,201.14,5.2,28,26
2021-11-05 21:10:00,2021-11-05 21:12:28,2021-11-05 21:10:00,188.6,91.94,5.2,22,22
2021-11-05 21:40:00,2021-11-05 21:39:14,2021-11-05 21:40:00,231.8,339,5.3,17,17
2021-11-05 22:50:00,2021-11-05 22:48:51,2021-11-05 22:50:00,244.5,476.77,5.6,22,22
2021-11-05 22:55:00,2021-11-05 22:54:13,2021-11-05 22:55:00,234.5,342.95,5.6,28,28
2021-11-05 23:00:00,2021-11-05 22:59:35,2021-11-05 23:00:00,241.2,399.78,5.7,28,22
2021-11-05 23:05:00,2021-11-05 23:04:57,2021-11-05 23:05:00,232.7,340.32,5.7,28,22
2021-11-05 23:10:00,2021-11-05 23:10:18,2021-11-05 23:10:00,201.8,196.75,5.7,25,19
2021-11-05 23:15:00,2021-11-05 23:15:39,2021-11-05 23:15:00,170.6,0,5.7,24,18
2021-11-05 23:20:00,2021-11-05 23:21:00,2021-11-05 23:20:00,175.7,0,5.7,28,19
2021-11-05 23:25:00,2021-11-05 23:26:22,2021-11-05 23:25:00,220.2,257.63,5.8,27,21
2021-11-05 23:30:00,2021-11-05 23:31:44,2021-11-05 23:30:00,220.1,257.51,5.8,27,20
2021-11-05 23:35:00,2021-11-05 23:37:05,2021-11-05 23:35:00,236.5,391.99,5.8,25,20
2021-11-05 23:40:00,2021-11-05 23:42:26,2021-11-05 23:40:00,270.2,711.3,5.8,28,22
2021-11-05 23:50:00,2021-11-05 23:47:47,2021-11-05 23:50:00,191.2,130.49,5.8,30,23
2021-11-05 23:55:00,2021-11-05 23:53:08,2021-11-05 23:55:00,188.2,91.74,5.8,27,22
2021-11-06 00:00:00,2021-11-05 23:58:30,2021-11-06 00:00:00,230.3,336.81,5.8,27,22
2021-11-06 00:05:00,2021-11-06 00:03:52,2021-11-06 00:05:00,199.8,194.8,0.1,28,22
2021-11-06 00:10:00,2021-11-06 00:09:14,2021-11-06 00:10:00,189.2,129.12,0.1,30,25
2021-11-06 00:15:00,2021-11-06 00:14:34,2021-11-06 00:15:00,221.2,280.37,0.2,25,22
2021-11-06 00:20:00,2021-11-06 00:19:55,2021-11-06 00:20:00,225.2,329.35,0.2,33,24
2021-11-06 00:25:00,2021-11-06 00:25:17,2021-11-06 00:25:00,240.3,421.72,0.2,25,21
2021-11-06 00:30:00,2021-11-06 00:30:39,2021-11-06 00:30:00,186.3,36.32,0.2,24,20
2021-11-06 00:35:00,2021-11-06 00:36:04,2021-11-06 00:35:00,205.2,200.07,0.3,24,19
2021-11-06 00:40:00,2021-11-06 00:41:24,2021-11-06 00:40:00,188.8,128.85,0.3,28,20
2021-11-06 00:45:00,2021-11-06 00:46:46,2021-11-06 00:45:00,255.1,547.18,0.3,28,21
2021-11-06 00:50:00,2021-11-06 00:52:08,2021-11-06 00:50:00,223.1,326.28,0.3,25,18
2021-11-06 01:00:00,2021-11-06 00:57:30,2021-11-06 01:00:00,169.6,0,0.3,24,18
2021-11-06 01:05:00,2021-11-06 01:02:51,2021-11-06 01:05:00,187.7,91.5,0.3,22,18
2021-11-06 01:10:00,2021-11-06 01:08:12,2021-11-06 01:10:00,181,0,0.3,28,19
2021-11-06 01:15:00,2021-11-06 01:13:33,2021-11-06 01:15:00,189,36.85,0.4,30,23
2021-11-06 01:20:00,2021-11-06 01:18:55,2021-11-06 01:20:00,191.6,130.76,0.4,25,21
2021-11-06 01:25:00,2021-11-06 01:24:16,2021-11-06 01:25:00,186.7,91.01,0.4,33,25
2021-11-06 01:30:00,2021-11-06 01:29:38,2021-11-06 01:30:00,288.3,899.49,0.4,32,25
2021-11-06 01:35:00,2021-11-06 01:34:59,2021-11-06 01:35:00,219.7,257.04,0.5,33,26
2021-11-06 01:40:00,2021-11-06 01:40:20,2021-11-06 01:40:00,265.1,646.18,0.5,27,20
2021-11-06 01:45:00,2021-11-06 01:45:42,2021-11-06 01:45:00,245.8,479.31,0.5,22,17
2021-11-06 01:50:00,2021-11-06 01:51:03,2021-11-06 01:50:00,183.3,35.74,0.5,22,16
2021-11-06 01:55:00,2021-11-06 01:56:25,2021-11-06 01:55:00,209.5,245.11,0.5,20,16
2021-11-06 02:00:00,2021-11-06 02:01:47,2021-11-06 02:00:00,193.8,188.95,0.6,22,20
2021-11-06 02:05:00,2021-11-06 02:07:08,2021-11-06 02:05:00,200,195,0.6,24,18
2021-11-06 02:10:00,2021-11-06 02:12:28,2021-11-06 02:10:00,181.1,0,0.6,22,18
2021-11-06 02:20:00,2021-11-06 02:17:50,2021-11-06 02:20:00,194.1,132.47,0.6,25,21
2021-11-06 02:25:00,2021-11-06 02:23:12,2021-11-06 02:25:00,186.1,90.72,0.6,28,21
2021-11-06 02:30:00,2021-11-06 02:28:34,2021-11-06 02:30:00,193.3,188.46,0.6,25,21
2021-11-06 02:35:00,2021-11-06 02:33:54,2021-11-06 02:35:00,222.3,260.09,0.7,27,24
2021-11-06 02:40:00,2021-11-06 02:39:18,2021-11-06 02:40:00,180.8,35.25,0.7,25,22
2021-11-06 02:45:00,2021-11-06 02:44:39,2021-11-06 02:45:00,207.1,201.92,0.7,24,20
2021-11-06 02:50:00,2021-11-06 02:50:01,2021-11-06 02:50:00,229.1,335.05,0.7,24,20
2021-11-06 02:55:00,2021-11-06 02:55:22,2021-11-06 02:55:00,190.7,130.15,0.8,25,21
2021-11-06 03:00:00,2021-11-06 03:00:43,2021-11-06 03:00:00,224.3,328.03,0.8,20,19
2021-11-06 03:05:00,2021-11-06 03:06:04,2021-11-06 03:05:00,261,636.18,0.8,25,22
2021-11-06 03:10:00,2021-11-06 03:11:26,2021-11-06 03:10:00,257.2,551.69,0.8,22,22
2021-11-06 03:15:00,2021-11-06 03:16:47,2021-11-06 03:15:00,187.2,91.25,0.9,30,22
2021-11-06 03:20:00,2021-11-06 03:22:09,2021-11-06 03:20:00,183.6,35.8,0.9,24,22
2021-11-06 03:30:00,2021-11-06 03:27:31,2021-11-06 03:30:00,196.2,191.29,0.9,24,24
2021-11-06 03:35:00,2021-11-06 03:32:52,2021-11-06 03:35:00,265.7,647.64,0.9,25,23
2021-11-06 03:40:00,2021-11-06 03:38:12,2021-11-06 03:40:00,256,549.12,1,30,23
2021-11-06 03:45:00,2021-11-06 03:43:34,2021-11-06 03:45:00,259.2,581.25,1,32,26
2021-11-06 03:50:00,2021-11-06 03:48:56,2021-11-06 03:50:00,204.7,159.66,1,30,24
2021-11-06 03:55:00,2021-11-06 03:54:18,2021-11-06 03:55:00,288.7,900.74,1.1,28,24
2021-11-06 04:00:00,2021-11-06 03:59:38,2021-11-06 04:00:00,204.8,199.68,1.1,30,24
2021-11-06 04:05:00,2021-11-06 04:04:59,2021-11-06 04:05:00,199,194.02,1.1,30,24
2021-11-06 04:10:00,2021-11-06 04:10:21,2021-11-06 04:10:00,233.1,363.63,1.2,30,25
2021-11-06 04:15:00,2021-11-06 04:15:42,2021-11-06 04:15:00,245,477.75,1.2,28,25
2021-11-06 04:20:00,2021-11-06 04:21:05,2021-11-06 04:20:00,268.8,655.19,1.2,30,26
2021-11-06 04:25:00,2021-11-06 04:26:29,2021-11-06 04:25:00,254,544.83,1.3,33,27
2021-11-06 04:30:00,2021-11-06 04:31:50,2021-11-06 04:30:00,251.1,514.12,1.4,32,26
2021-11-06 04:35:00,2021-11-06 04:37:11,2021-11-06 04:35:00,283.6,829.53,1.4,33,26
2021-11-06 04:45:00,2021-11-06 04:42:33,2021-11-06 04:45:00,210.7,246.51,1.4,30,26
2021-11-06 04:50:00,2021-11-06 04:47:55,2021-11-06 04:50:00,203.7,198.6,1.5,32,25
2021-11-06 04:55:00,2021-11-06 04:53:16,2021-11-06 04:55:00,270.3,711.56,1.5,32,25
2021-11-06 05:00:00,2021-11-06 04:58:36,2021-11-06 05:00:00,236.8,392.49,1.5,28,26
2021-11-06 05:05:00,2021-11-06 05:03:58,2021-11-06 05:05:00,265.8,647.88,1.6,32,26
2021-11-06 05:10:00,2021-11-06 05:09:20,2021-11-06 05:10:00,242.8,426.11,1.6,25,24
2021-11-06 05:15:00,2021-11-06 05:14:42,2021-11-06 05:15:00,183.3,35.74,1.6,30,26
2021-11-06 05:20:00,2021-11-06 05:20:04,2021-11-06 05:20:00,245.5,478.72,1.7,32,26
2021-11-06 05:25:00,2021-11-06 05:25:24,2021-11-06 05:25:00,296.3,1068.9,1.7,32,26
2021-11-06 05:30:00,2021-11-06 05:31:20,2021-11-06 05:30:00,239.5,396.97,1.8,30,26
2021-11-06 05:35:00,2021-11-06 05:36:41,2021-11-06 05:35:00,257.6,552.55,1.8,28,24
2021-11-06 05:40:00,2021-11-06 05:42:02,2021-11-06 05:40:00,186.6,90.96,1.8,30,26
2021-11-06 05:45:00,2021-11-06 05:47:22,2021-11-06 05:45:00,248.2,483.98,1.9,33,28
2021-11-06 05:55:00,2021-11-06 05:52:44,2021-11-06 05:55:00,246.7,481.06,1.9,35,29
2021-11-06 06:00:00,2021-11-06 05:58:05,2021-11-06 06:00:00,270.1,711.03,2,35,27
2021-11-06 06:05:00,2021-11-06 06:03:27,2021-11-06 06:05:00,242.1,401.28,2,33,30
2021-11-06 06:10:00,2021-11-06 06:08:48,2021-11-06 06:10:00,264.6,644.96,2.1,33,29
2021-11-06 06:15:00,2021-11-06 06:14:08,2021-11-06 06:15:00,255.7,548.47,2.2,32,27
2021-11-06 06:20:00,2021-11-06 06:19:30,2021-11-06 06:20:00,218.8,255.99,2.2,33,27
2021-11-06 06:25:00,2021-11-06 06:24:51,2021-11-06 06:25:00,206.1,221.04,2.2,32,25
2021-11-06 06:30:00,2021-11-06 06:30:13,2021-11-06 06:30:00,185.3,90.33,2.3,28,24
2021-11-06 06:35:00,2021-11-06 06:35:35,2021-11-06 06:35:00,272.3,716.82,2.3,32,25
2021-11-06 06:40:00,2021-11-06 06:40:55,2021-11-06 06:40:00,186.3,90.82,2.3,30,26
2021-11-06 06:45:00,2021-11-06 06:46:16,2021-11-06 06:45:00,264.7,645.2,2.4,32,28
2021-11-06 06:50:00,2021-11-06 06:51:37,2021-11-06 06:50:00,297.6,1015.56,2.4,35,29
2021-11-06 06:55:00,2021-11-06 06:56:59,2021-11-06 06:55:00,254,544.83,2.5,32,27
2021-11-06 07:00:00,2021-11-06 07:02:21,2021-11-06 07:00:00,232.8,340.47,2.6,28,28
2021-11-06 07:15:00,2021-11-06 07:13:04,2021-11-06 07:15:00,274.5,722.62,2.7,25,25
2021-11-06 07:20:00,2021-11-06 07:18:25,2021-11-06 07:20:00,222.6,260.44,2.8,33,30
2021-11-06 07:25:00,2021-11-06 07:23:47,2021-11-06 07:25:00,236.3,391.66,2.8,30,28
2021-11-06 07:30:00,2021-11-06 07:29:09,2021-11-06 07:30:00,186.6,36.38,2.9,30,28
2021-11-06 07:35:00,2021-11-06 07:34:29,2021-11-06 07:35:00,245,477.75,2.9,35,30
2021-11-06 07:40:00,2021-11-06 07:39:52,2021-11-06 07:40:00,211.6,226.94,3,32,28
2021-11-06 07:45:00,2021-11-06 07:45:13,2021-11-06 07:45:00,297.7,1073.95,3,33,26
2021-11-06 07:50:00,2021-11-06 07:50:35,2021-11-06 07:50:00,307.2,1198.08,3.1,33,28
2021-11-06 07:55:00,2021-11-06 07:55:57,2021-11-06 07:55:00,248.1,483.79,3.2,28,25
2021-11-06 08:00:00,2021-11-06 08:01:17,2021-11-06 08:00:00,191.5,130.69,3.2,28,22
2021-11-06 08:05:00,2021-11-06 08:06:38,2021-11-06 08:05:00,223.5,261.49,3.2,25,23
2021-11-06 08:10:00,2021-11-06 08:11:59,2021-11-06 08:10:00,228.6,334.32,3.3,30,25
2021-11-06 08:15:00,2021-11-06 08:17:21,2021-11-06 08:15:00,233.7,387.35,3.3,35,26
2021-11-06 08:25:00,2021-11-06 08:22:43,2021-11-06 08:25:00,236.1,391.33,3.3,32,26
2021-11-06 08:30:00,2021-11-06 08:28:04,2021-11-06 08:30:00,220.1,257.51,3.4,32,27
2021-11-06 08:40:00,2021-11-06 08:38:46,2021-11-06 08:40:00,289.3,846.2,3.5,24,24
2021-11-06 08:45:00,2021-11-06 08:44:07,2021-11-06 08:45:00,201.5,137.52,3.5,28,24
2021-11-06 08:50:00,2021-11-06 08:49:29,2021-11-06 08:50:00,189.8,129.53,3.5,25,23
2021-11-06 09:10:00,2021-11-06 09:10:54,2021-11-06 09:10:00,184.8,90.09,3.7,25,25
2021-11-06 09:15:00,2021-11-06 09:16:16,2021-11-06 09:15:00,241,399.45,3.7,30,26
2021-11-06 09:20:00,2021-11-06 09:21:38,2021-11-06 09:20:00,185.2,36.11,3.7,28,23
2021-11-06 09:25:00,2021-11-06 09:27:00,2021-11-06 09:25:00,264.7,645.2,3.8,27,23
2021-11-06 09:30:00,2021-11-06 09:32:20,2021-11-06 09:30:00,181.1,35.31,3.8,27,21
2021-11-06 09:40:00,2021-11-06 09:37:41,2021-11-06 09:40:00,211,205.72,3.8,30,22
2021-11-06 09:45:00,2021-11-06 09:43:02,2021-11-06 09:45:00,207.7,202.5,3.9,32,28
2021-11-06 09:50:00,2021-11-06 09:48:24,2021-11-06 09:50:00,275.2,751.29,3.9,33,33
2021-11-06 09:55:00,2021-11-06 09:53:46,2021-11-06 09:55:00,239.6,420.49,4,28,22
2021-11-06 10:00:00,2021-11-06 09:59:07,2021-11-06 10:00:00,226.2,330.81,4,30,23
2021-11-06 10:05:00,2021-11-06 10:04:28,2021-11-06 10:05:00,240,397.8,4.1,25,22
2021-11-06 10:10:00,2021-11-06 10:09:49,2021-11-06 10:10:00,196.8,191.88,4.1,30,24
2021-11-06 10:15:00,2021-11-06 10:15:11,2021-11-06 10:15:00,221.2,258.8,4.1,28,25
2021-11-06 10:20:00,2021-11-06 10:20:33,2021-11-06 10:20:00,218.8,255.99,4.2,27,21
2021-11-06 10:25:00,2021-11-06 10:25:54,2021-11-06 10:25:00,181,0,4.2,27,20
2021-11-06 10:30:00,2021-11-06 10:31:16,2021-11-06 10:30:00,217.2,254.12,4.2,25,19
2021-11-06 10:35:00,2021-11-06 10:36:36,2021-11-06 10:35:00,231.5,338.56,4.3,30,25
2021-11-06 10:40:00,2021-11-06 10:41:58,2021-11-06 10:40:00,262.1,638.86,4.3,28,24
2021-11-06 10:45:00,2021-11-06 10:47:19,2021-11-06 10:45:00,230.3,336.81,4.3,25,20
2021-11-06 10:55:00,2021-11-06 10:52:41,2021-11-06 10:55:00,309.6,1207.44,4.4,28,22
2021-11-06 11:00:00,2021-11-06 10:58:02,2021-11-06 11:00:00,313.8,1285.01,4.4,32,25
2021-11-06 11:05:00,2021-11-06 11:03:23,2021-11-06 11:05:00,252,540.54,4.5,27,21
2021-11-06 11:10:00,2021-11-06 11:08:44,2021-11-06 11:10:00,215.1,251.66,4.5,30,22
2021-11-06 11:15:00,2021-11-06 11:14:06,2021-11-06 11:15:00,246.8,481.26,4.5,30,22
2021-11-06 11:20:00,2021-11-06 11:19:28,2021-11-06 11:20:00,192.8,150.38,4.6,25,21
2021-11-06 11:25:00,2021-11-06 11:24:50,2021-11-06 11:25:00,220.8,258.33,4.6,30,21
2021-11-06 11:30:00,2021-11-06 11:30:10,2021-11-06 11:30:00,200.8,195.78,4.6,25,19
2021-11-06 11:35:00,2021-11-06 11:35:31,2021-11-06 11:35:00,225.2,329.35,4.6,33,27
2021-11-06 11:40:00,2021-11-06 11:40:53,2021-11-06 11:40:00,300.1,1082.61,4.7,32,26
2021-11-06 11:45:00,2021-11-06 11:46:14,2021-11-06 11:45:00,226.1,330.67,4.8,30,22
2021-11-06 11:50:00,2021-11-06 11:51:36,2021-11-06 11:50:00,246,479.7,4.8,30,25
2021-11-06 11:55:00,2021-11-06 11:56:57,2021-11-06 11:55:00,227.7,333.01,4.9,27,22
2021-11-06 12:00:00,2021-11-06 12:02:18,2021-11-06 12:00:00,207.1,222.11,4.9,33,23
2021-11-06 12:10:00,2021-11-06 12:07:39,2021-11-06 12:10:00,186.5,36.36,4.9,33,27
2021-11-06 12:15:00,2021-11-06 12:13:01,2021-11-06 12:15:00,307.3,1198.47,5,30,26
2021-11-06 12:20:00,2021-11-06 12:18:23,2021-11-06 12:20:00,281.8,824.26,5.1,35,28
2021-11-06 12:25:00,2021-11-06 12:23:45,2021-11-06 12:25:00,291.1,993.37,5.1,32,24
2021-11-06 12:30:00,2021-11-06 12:29:05,2021-11-06 12:30:00,201.5,196.46,5.2,35,31
2021-11-06 12:35:00,2021-11-06 12:34:26,2021-11-06 12:35:00,223.2,261.14,5.3,30,25
2021-11-06 12:40:00,2021-11-06 12:39:48,2021-11-06 12:40:00,200.8,195.78,5.3,28,23
2021-11-06 12:45:00,2021-11-06 12:45:10,2021-11-06 12:45:00,235.3,344.12,5.4,33,28
2021-11-06 12:50:00,2021-11-06 12:50:31,2021-11-06 12:50:00,317.7,1393.9,5.5,33,30
2021-11-06 12:55:00,2021-11-06 12:55:52,2021-11-06 12:55:00,190.2,148.35,5.5,35,27
2021-11-06 13:00:00,2021-11-06 13:01:13,2021-11-06 13:00:00,301,1085.85,5.6,35,28
2021-11-06 13:05:00,2021-11-06 13:06:34,2021-11-06 13:05:00,224.6,328.47,5.7,35,25
2021-11-06 13:10:00,2021-11-06 13:11:56,2021-11-06 13:10:00,198.2,154.59,5.7,33,29
2021-11-06 13:15:00,2021-11-06 13:17:18,2021-11-06 13:15:00,253.8,544.4,5.8,32,26
2021-11-06 13:25:00,2021-11-06 13:22:40,2021-11-06 13:25:00,223.3,326.57,5.9,32,27
2021-11-06 13:30:00,2021-11-06 13:28:00,2021-11-06 13:30:00,287.6,841.23,5.9,33,30
2021-11-06 13:35:00,2021-11-06 13:33:21,2021-11-06 13:35:00,296,1010.1,6,36,28
2021-11-06 13:40:00,2021-11-06 13:38:43,2021-11-06 13:40:00,280.1,819.29,6,35,29
2021-11-06 13:45:00,2021-11-06 13:44:05,2021-11-06 13:45:00,187.1,91.21,6.1,30,24
2021-11-06 13:50:00,2021-11-06 13:49:28,2021-11-06 13:50:00,199.1,194.12,6.2,28,23
2021-11-06 13:55:00,2021-11-06 13:55:28,2021-11-06 13:55:00,182.5,35.58,6.2,36,26
2021-11-06 14:00:00,2021-11-06 14:00:49,2021-11-06 14:00:00,252.2,540.96,6.3,28,23
2021-11-06 14:05:00,2021-11-06 14:06:09,2021-11-06 14:05:00,264.7,645.2,6.3,35,29
2021-11-06 14:10:00,2021-11-06 14:11:31,2021-11-06 14:10:00,289,901.68,6.4,33,27
2021-11-06 14:15:00,2021-11-06 14:16:52,2021-11-06 14:15:00,223.8,327.3,6.5,35,29
2021-11-06 14:20:00,2021-11-06 14:22:14,2021-11-06 14:20:00,187.8,128.17,6.5,35,29
2021-11-06 14:30:00,2021-11-06 14:27:35,2021-11-06 14:30:00,296.5,1011.8,6.6,32,23
2021-11-06 14:35:00,2021-11-06 14:32:55,2021-11-06 14:35:00,256.2,549.54,6.6,30,23
2021-11-06 14:40:00,2021-11-06 14:38:16,2021-11-06 14:40:00,316.5,1388.64,6.6,33,26
2021-11-06 14:45:00,2021-11-06 14:43:38,2021-11-06 14:45:00,301,1085.85,6.7,35,26
2021-11-06 14:50:00,2021-11-06 14:48:59,2021-11-06 14:50:00,335.7,1636.53,6.7,35,27
2021-11-06 14:55:00,2021-11-06 14:54:20,2021-11-06 14:55:00,256.1,549.33,6.8,35,28
2021-11-06 15:00:00,2021-11-06 14:59:41,2021-11-06 15:00:00,233.5,364.26,6.9,38,28
