,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Week_label,Power_round,Voltage_round
2021-12-02 12:00:00,2021-12-02 12:02:03,2021-12-02 12:00:00,0.0,0.0,0.0,40.0,28.0,7,0.0,0.0
2021-12-02 12:05:00,2021-12-02 12:07:25,2021-12-02 12:05:00,0.0,0.0,0.0,48.0,35.0,7,0.0,0.0
2021-12-02 12:15:00,2021-12-02 12:12:45,2021-12-02 12:15:00,0.0,0.0,0.0,44.0,36.0,7,0.0,0.0
2021-12-02 12:20:00,2021-12-02 12:18:05,2021-12-02 12:20:00,0.0,0.0,0.0,40.0,30.0,7,0.0,0.0
2021-12-02 12:25:00,2021-12-02 12:23:26,2021-12-02 12:25:00,0.0,0.0,0.0,32.0,29.0,7,0.0,0.0
2021-12-02 12:30:00,2021-12-02 12:28:47,2021-12-02 12:30:00,0.0,0.0,0.0,33.0,29.0,7,0.0,0.0
2021-12-02 12:35:00,2021-12-02 12:34:09,2021-12-02 12:35:00,0.0,0.0,0.0,44.0,38.0,7,0.0,0.0
2021-12-02 12:40:00,2021-12-02 12:39:30,2021-12-02 12:40:00,0.0,0.0,0.0,44.0,39.0,7,0.0,0.0
2021-12-02 12:45:00,2021-12-02 12:44:50,2021-12-02 12:45:00,0.0,0.0,0.0,40.0,34.0,7,0.0,0.0
2021-12-02 12:50:00,2021-12-02 12:50:10,2021-12-02 12:50:00,0.0,0.0,0.0,41.0,37.0,7,0.0,0.0
2021-12-02 12:55:00,2021-12-02 12:55:31,2021-12-02 12:55:00,0.0,0.0,0.0,40.0,36.0,7,0.0,0.0
2021-12-02 13:00:00,2021-12-02 13:00:52,2021-12-02 13:00:00,0.0,0.0,0.0,43.0,34.0,7,0.0,0.0
2021-12-02 13:05:00,2021-12-02 13:06:14,2021-12-02 13:05:00,0.0,0.0,0.0,44.0,42.0,7,0.0,0.0
2021-12-02 13:10:00,2021-12-02 13:11:34,2021-12-02 13:10:00,0.0,0.0,0.0,38.0,32.0,7,0.0,0.0
2021-12-02 13:15:00,2021-12-02 13:16:54,2021-12-02 13:15:00,0.0,0.0,0.0,40.0,30.0,7,0.0,0.0
2021-12-02 13:20:00,2021-12-02 13:22:15,2021-12-02 13:20:00,0.0,0.0,0.0,38.0,31.0,7,0.0,0.0
2021-12-02 13:30:00,2021-12-02 13:27:36,2021-12-02 13:30:00,0.0,0.0,0.0,25.0,23.0,7,0.0,0.0
2021-12-02 13:35:00,2021-12-02 13:32:58,2021-12-02 13:35:00,0.0,0.0,0.0,27.0,21.0,7,0.0,0.0
2021-12-02 13:55:00,2021-12-02 13:54:20,2021-12-02 13:55:00,0.0,0.0,0.0,20.0,20.0,7,0.0,0.0
2021-12-02 14:00:00,2021-12-02 13:59:41,2021-12-02 14:00:00,0.0,0.0,0.0,25.0,21.0,7,0.0,0.0
2021-12-02 14:05:00,2021-12-02 14:05:03,2021-12-02 14:05:00,0.0,0.0,0.0,30.0,23.0,7,0.0,0.0
2021-12-02 14:10:00,2021-12-02 14:10:23,2021-12-02 14:10:00,0.0,0.0,0.0,33.0,27.0,7,0.0,0.0
2021-12-02 14:15:00,2021-12-02 14:15:43,2021-12-02 14:15:00,0.0,0.0,0.0,32.0,27.0,7,0.0,0.0
2021-12-02 14:20:00,2021-12-02 14:21:04,2021-12-02 14:20:00,0.0,0.0,0.0,30.0,24.0,7,0.0,0.0
2021-12-02 14:25:00,2021-12-02 14:26:25,2021-12-02 14:25:00,0.0,0.0,0.0,33.0,28.0,7,0.0,0.0
2021-12-02 14:30:00,2021-12-02 14:31:47,2021-12-02 14:30:00,0.0,0.0,0.0,32.0,25.0,7,0.0,0.0
2021-12-02 14:35:00,2021-12-02 14:37:08,2021-12-02 14:35:00,0.0,0.0,0.0,36.0,29.0,7,0.0,0.0
2021-12-02 14:40:00,2021-12-02 14:42:28,2021-12-02 14:40:00,0.0,0.0,0.0,36.0,31.0,7,0.0,0.0
2021-12-02 14:50:00,2021-12-02 14:47:48,2021-12-02 14:50:00,0.0,0.0,0.0,33.0,24.0,7,0.0,0.0
2021-12-02 14:55:00,2021-12-02 14:53:09,2021-12-02 14:55:00,0.0,0.0,0.0,36.0,25.0,7,0.0,0.0
2021-12-02 15:00:00,2021-12-02 14:58:31,2021-12-02 15:00:00,0.0,0.0,0.0,30.0,24.0,7,0.0,0.0
2021-12-02 15:05:00,2021-12-02 15:02:58,2021-12-02 15:05:00,0.0,0.0,0.0,25.0,21.0,7,0.0,0.0
2021-12-02 15:10:00,2021-12-02 15:08:11,2021-12-02 15:10:00,0.0,0.0,0.0,27.0,21.0,7,0.0,0.0
2021-12-02 15:15:00,2021-12-02 15:13:31,2021-12-02 15:15:00,0.0,0.0,0.0,25.0,20.0,7,0.0,0.0
2021-12-02 15:20:00,2021-12-02 15:18:52,2021-12-02 15:20:00,0.0,0.0,0.0,25.0,18.0,7,0.0,0.0
2021-12-02 15:25:00,2021-12-02 15:24:13,2021-12-02 15:25:00,0.0,0.0,0.0,20.0,14.0,7,0.0,0.0
2021-12-02 15:30:00,2021-12-02 15:29:34,2021-12-02 15:30:00,0.0,0.0,0.0,24.0,19.0,7,0.0,0.0
2021-12-02 15:35:00,2021-12-02 15:34:56,2021-12-02 15:35:00,0.0,0.0,0.0,22.0,15.0,7,0.0,0.0
2021-12-02 15:40:00,2021-12-02 15:40:17,2021-12-02 15:40:00,0.0,0.0,0.0,25.0,19.0,7,0.0,0.0
2021-12-02 15:45:00,2021-12-02 15:45:38,2021-12-02 15:45:00,0.0,0.0,0.0,20.0,15.0,7,0.0,0.0
2021-12-02 15:50:00,2021-12-02 15:50:59,2021-12-02 15:50:00,1.2,0.0,0.0,19.0,15.0,7,0.0,0.0
2021-12-02 15:55:00,2021-12-02 15:56:20,2021-12-02 15:55:00,1.1,0.0,0.0,22.0,16.0,7,0.0,0.0
2021-12-02 16:00:00,2021-12-02 16:01:42,2021-12-02 16:00:00,1.1,0.0,0.0,16.0,14.0,7,0.0,0.0
2021-12-02 16:05:00,2021-12-02 16:07:04,2021-12-02 16:05:00,1.2,0.0,0.0,19.0,14.0,7,0.0,0.0
2021-12-02 16:10:00,2021-12-02 16:12:25,2021-12-02 16:10:00,1.1,0.0,0.0,19.0,16.0,7,0.0,0.0
2021-12-02 16:20:00,2021-12-02 16:17:46,2021-12-02 16:20:00,1.1,0.0,0.0,20.0,15.0,7,0.0,0.0
2021-12-02 16:25:00,2021-12-02 16:23:06,2021-12-02 16:25:00,1.1,0.0,0.0,17.0,14.0,7,0.0,0.0
2021-12-02 16:30:00,2021-12-02 16:28:28,2021-12-02 16:30:00,1.1,0.0,0.0,17.0,16.0,7,0.0,0.0
2021-12-02 16:35:00,2021-12-02 16:33:49,2021-12-02 16:35:00,1.1,0.0,0.0,16.0,12.0,7,0.0,0.0
2021-12-02 16:40:00,2021-12-02 16:39:11,2021-12-02 16:40:00,1.1,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-02 16:45:00,2021-12-02 16:44:32,2021-12-02 16:45:00,1.1,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-02 16:50:00,2021-12-02 16:49:52,2021-12-02 16:50:00,1.1,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-02 16:55:00,2021-12-02 16:55:14,2021-12-02 16:55:00,0.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-02 17:00:00,2021-12-02 17:00:35,2021-12-02 17:00:00,0.0,0.0,0.0,9.0,6.0,7,0.0,0.0
2021-12-02 17:05:00,2021-12-02 17:05:57,2021-12-02 17:05:00,0.0,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-02 17:10:00,2021-12-02 17:11:18,2021-12-02 17:10:00,0.0,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-02 17:15:00,2021-12-02 17:16:39,2021-12-02 17:15:00,0.0,0.0,0.0,4.0,2.0,7,0.0,0.0
2021-12-02 17:20:00,2021-12-02 17:22:00,2021-12-02 17:20:00,0.0,0.0,0.0,4.0,2.0,7,0.0,0.0
2021-12-02 17:25:00,2021-12-02 17:27:21,2021-12-02 17:25:00,0.0,0.0,0.0,6.0,2.0,7,0.0,0.0
2021-12-02 17:35:00,2021-12-02 17:32:43,2021-12-02 17:35:00,0.0,0.0,0.0,8.0,5.0,7,0.0,0.0
2021-12-02 17:40:00,2021-12-02 17:38:04,2021-12-02 17:40:00,0.0,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-02 17:45:00,2021-12-02 17:43:25,2021-12-02 17:45:00,0.0,0.0,0.0,8.0,7.0,7,0.0,0.0
2021-12-02 17:50:00,2021-12-02 17:48:45,2021-12-02 17:50:00,0.0,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-02 17:55:00,2021-12-02 17:54:07,2021-12-02 17:55:00,0.0,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-02 18:00:00,2021-12-02 17:59:28,2021-12-02 18:00:00,0.0,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-02 18:05:00,2021-12-02 18:04:50,2021-12-02 18:05:00,0.0,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-02 18:10:00,2021-12-02 18:10:12,2021-12-02 18:10:00,0.0,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-02 18:15:00,2021-12-02 18:15:32,2021-12-02 18:15:00,0.0,0.0,0.0,4.0,4.0,7,0.0,0.0
2021-12-02 18:20:00,2021-12-02 18:20:53,2021-12-02 18:20:00,0.0,0.0,0.0,9.0,6.0,7,0.0,0.0
2021-12-02 18:25:00,2021-12-02 18:26:14,2021-12-02 18:25:00,0.0,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-02 18:30:00,2021-12-02 18:31:36,2021-12-02 18:30:00,0.0,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-02 18:35:00,2021-12-02 18:36:57,2021-12-02 18:35:00,0.1,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-02 18:40:00,2021-12-02 18:42:18,2021-12-02 18:40:00,0.0,0.0,0.0,11.0,6.0,7,0.0,0.0
2021-12-02 18:50:00,2021-12-02 18:47:39,2021-12-02 18:50:00,0.0,0.0,0.0,8.0,5.0,7,0.0,0.0
2021-12-02 18:55:00,2021-12-02 18:53:00,2021-12-02 18:55:00,0.0,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-02 19:00:00,2021-12-02 18:58:22,2021-12-02 19:00:00,0.0,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-02 19:05:00,2021-12-02 19:03:44,2021-12-02 19:05:00,0.1,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-02 19:10:00,2021-12-02 19:09:05,2021-12-02 19:10:00,0.0,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-02 19:15:00,2021-12-02 19:14:26,2021-12-02 19:15:00,0.0,0.0,0.0,8.0,7.0,7,0.0,0.0
2021-12-02 19:20:00,2021-12-02 19:19:46,2021-12-02 19:20:00,0.0,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-02 19:25:00,2021-12-02 19:25:08,2021-12-02 19:25:00,0.0,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-02 19:30:00,2021-12-02 19:30:29,2021-12-02 19:30:00,0.1,0.0,0.0,8.0,5.0,7,0.0,0.0
2021-12-02 19:35:00,2021-12-02 19:35:51,2021-12-02 19:35:00,0.0,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-02 19:40:00,2021-12-02 19:41:11,2021-12-02 19:40:00,0.1,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-02 19:45:00,2021-12-02 19:46:32,2021-12-02 19:45:00,0.1,0.0,0.0,8.0,4.0,7,0.0,0.0
2021-12-02 19:50:00,2021-12-02 19:51:54,2021-12-02 19:50:00,0.1,0.0,0.0,8.0,5.0,7,0.0,0.0
2021-12-02 19:55:00,2021-12-02 19:57:15,2021-12-02 19:55:00,0.0,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-02 20:05:00,2021-12-02 20:02:37,2021-12-02 20:05:00,0.0,0.0,0.0,6.0,3.0,7,0.0,0.0
2021-12-02 20:10:00,2021-12-02 20:07:58,2021-12-02 20:10:00,0.0,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-02 20:15:00,2021-12-02 20:13:19,2021-12-02 20:15:00,0.1,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-02 20:20:00,2021-12-02 20:18:39,2021-12-02 20:20:00,0.1,0.0,0.0,4.0,4.0,7,0.0,0.0
2021-12-02 20:25:00,2021-12-02 20:24:01,2021-12-02 20:25:00,0.0,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-02 20:30:00,2021-12-02 20:29:22,2021-12-02 20:30:00,0.1,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-02 20:35:00,2021-12-02 20:34:44,2021-12-02 20:35:00,0.0,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-02 20:40:00,2021-12-02 20:40:04,2021-12-02 20:40:00,0.0,0.0,0.0,8.0,5.0,7,0.0,0.0
2021-12-02 20:45:00,2021-12-02 20:45:25,2021-12-02 20:45:00,0.1,0.0,0.0,8.0,4.0,7,0.0,0.0
2021-12-02 20:50:00,2021-12-02 20:50:47,2021-12-02 20:50:00,0.0,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-02 20:55:00,2021-12-02 20:56:08,2021-12-02 20:55:00,0.1,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-02 21:00:00,2021-12-02 21:01:30,2021-12-02 21:00:00,0.1,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-02 21:05:00,2021-12-02 21:06:51,2021-12-02 21:05:00,0.0,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-02 21:10:00,2021-12-02 21:12:12,2021-12-02 21:10:00,0.0,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-02 21:20:00,2021-12-02 21:17:33,2021-12-02 21:20:00,0.1,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-02 21:25:00,2021-12-02 21:22:54,2021-12-02 21:25:00,0.1,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-02 21:30:00,2021-12-02 21:28:16,2021-12-02 21:30:00,0.1,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-02 21:35:00,2021-12-02 21:33:37,2021-12-02 21:35:00,0.0,0.0,0.0,8.0,7.0,7,0.0,0.0
2021-12-02 21:40:00,2021-12-02 21:38:58,2021-12-02 21:40:00,0.0,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-02 21:45:00,2021-12-02 21:44:18,2021-12-02 21:45:00,0.1,0.0,0.0,9.0,9.0,7,0.0,0.0
2021-12-02 21:50:00,2021-12-02 21:49:40,2021-12-02 21:50:00,0.0,0.0,0.0,9.0,9.0,7,0.0,0.0
2021-12-02 21:55:00,2021-12-02 21:55:01,2021-12-02 21:55:00,0.1,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-02 22:00:00,2021-12-02 22:00:23,2021-12-02 22:00:00,0.0,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-02 22:05:00,2021-12-02 22:05:44,2021-12-02 22:05:00,0.1,0.0,0.0,6.0,3.0,7,0.0,0.0
2021-12-02 22:10:00,2021-12-02 22:11:05,2021-12-02 22:10:00,0.0,0.0,0.0,3.0,1.0,7,0.0,0.0
2021-12-02 22:15:00,2021-12-02 22:16:25,2021-12-02 22:15:00,0.0,0.0,0.0,3.0,1.0,7,0.0,0.0
2021-12-02 22:20:00,2021-12-02 22:21:47,2021-12-02 22:20:00,0.0,0.0,0.0,3.0,1.0,7,0.0,0.0
2021-12-02 22:25:00,2021-12-02 22:27:09,2021-12-02 22:25:00,0.0,0.0,0.0,1.0,0.0,7,0.0,0.0
2021-12-02 22:30:00,2021-12-02 22:32:30,2021-12-02 22:30:00,0.1,0.0,0.0,3.0,1.0,7,0.0,0.0
2021-12-02 22:40:00,2021-12-02 22:37:51,2021-12-02 22:40:00,0.0,0.0,0.0,1.0,0.0,7,0.0,0.0
2021-12-02 22:45:00,2021-12-02 22:43:11,2021-12-02 22:45:00,0.1,0.0,0.0,3.0,0.0,7,0.0,0.0
2021-12-02 22:50:00,2021-12-02 22:48:33,2021-12-02 22:50:00,0.0,0.0,0.0,3.0,1.0,7,0.0,0.0
2021-12-02 22:55:00,2021-12-02 22:53:54,2021-12-02 22:55:00,0.1,0.0,0.0,4.0,2.0,7,0.0,0.0
2021-12-02 23:00:00,2021-12-02 22:59:16,2021-12-02 23:00:00,0.0,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-02 23:05:00,2021-12-02 23:04:37,2021-12-02 23:05:00,0.0,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-02 23:10:00,2021-12-02 23:09:58,2021-12-02 23:10:00,0.1,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-02 23:15:00,2021-12-02 23:15:18,2021-12-02 23:15:00,0.1,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-02 23:20:00,2021-12-02 23:20:40,2021-12-02 23:20:00,0.1,0.0,0.0,4.0,4.0,7,0.0,0.0
2021-12-02 23:25:00,2021-12-02 23:26:01,2021-12-02 23:25:00,0.1,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-02 23:30:00,2021-12-02 23:30:29,2021-12-02 23:30:00,0.1,0.0,0.0,4.0,4.0,7,0.0,0.0
2021-12-02 23:35:00,2021-12-02 23:35:42,2021-12-02 23:35:00,0.1,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-02 23:40:00,2021-12-02 23:41:04,2021-12-02 23:40:00,0.0,0.0,0.0,6.0,6.0,7,0.0,0.0
2021-12-02 23:45:00,2021-12-02 23:46:26,2021-12-02 23:45:00,0.1,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-02 23:50:00,2021-12-02 23:51:47,2021-12-02 23:50:00,0.1,0.0,0.0,3.0,3.0,7,0.0,0.0
2021-12-02 23:55:00,2021-12-02 23:57:10,2021-12-02 23:55:00,0.1,0.0,0.0,6.0,6.0,7,0.0,0.0
2021-12-03 00:05:00,2021-12-03 00:02:32,2021-12-03 00:05:00,0.1,0.0,0.0,8.0,7.0,7,0.0,0.0
2021-12-03 00:10:00,2021-12-03 00:08:01,2021-12-03 00:10:00,0.1,0.0,0.0,4.0,4.0,7,0.0,0.0
2021-12-03 00:15:00,2021-12-03 00:13:23,2021-12-03 00:15:00,0.0,0.0,0.0,4.0,4.0,7,0.0,0.0
2021-12-03 00:25:00,2021-12-03 00:24:08,2021-12-03 00:25:00,0.1,0.0,0.0,8.0,8.0,7,0.0,0.0
2021-12-03 00:30:00,2021-12-03 00:29:30,2021-12-03 00:30:00,0.1,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-03 00:35:00,2021-12-03 00:34:52,2021-12-03 00:35:00,0.1,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-03 00:40:00,2021-12-03 00:40:14,2021-12-03 00:40:00,0.0,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-03 00:45:00,2021-12-03 00:45:36,2021-12-03 00:45:00,0.0,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-03 00:50:00,2021-12-03 00:50:59,2021-12-03 00:50:00,0.1,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-03 00:55:00,2021-12-03 00:56:21,2021-12-03 00:55:00,0.1,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-03 01:00:00,2021-12-03 01:01:43,2021-12-03 01:00:00,0.0,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-03 01:05:00,2021-12-03 01:07:05,2021-12-03 01:05:00,0.1,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-03 01:10:00,2021-12-03 01:12:26,2021-12-03 01:10:00,0.1,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-03 01:20:00,2021-12-03 01:17:49,2021-12-03 01:20:00,0.1,0.0,0.0,4.0,4.0,7,0.0,0.0
2021-12-03 01:25:00,2021-12-03 01:23:12,2021-12-03 01:25:00,0.1,0.0,0.0,4.0,4.0,7,0.0,0.0
2021-12-03 01:30:00,2021-12-03 01:28:34,2021-12-03 01:30:00,0.1,0.0,0.0,6.0,6.0,7,0.0,0.0
2021-12-03 01:40:00,2021-12-03 01:39:17,2021-12-03 01:40:00,0.0,0.0,0.0,8.0,8.0,7,0.0,0.0
2021-12-03 01:45:00,2021-12-03 01:44:40,2021-12-03 01:45:00,0.1,0.0,0.0,8.0,8.0,7,0.0,0.0
2021-12-03 01:50:00,2021-12-03 01:50:03,2021-12-03 01:50:00,0.1,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-03 01:55:00,2021-12-03 01:55:25,2021-12-03 01:55:00,0.1,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-03 02:00:00,2021-12-03 02:00:48,2021-12-03 02:00:00,0.1,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-03 02:05:00,2021-12-03 02:06:11,2021-12-03 02:05:00,0.1,0.0,0.0,1.0,0.0,7,0.0,0.0
2021-12-03 02:10:00,2021-12-03 02:11:33,2021-12-03 02:10:00,0.1,0.0,0.0,3.0,1.0,7,0.0,0.0
2021-12-03 02:15:00,2021-12-03 02:16:55,2021-12-03 02:15:00,0.1,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-03 02:20:00,2021-12-03 02:22:18,2021-12-03 02:20:00,0.2,0.0,0.0,3.0,3.0,7,0.0,0.0
2021-12-03 02:30:00,2021-12-03 02:27:40,2021-12-03 02:30:00,0.2,0.0,0.0,1.0,0.0,7,0.0,0.0
2021-12-03 02:35:00,2021-12-03 02:33:02,2021-12-03 02:35:00,0.2,0.0,0.0,0.0,0.0,7,0.0,0.0
2021-12-03 02:40:00,2021-12-03 02:38:24,2021-12-03 02:40:00,0.2,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-03 02:45:00,2021-12-03 02:43:46,2021-12-03 02:45:00,0.2,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-03 02:50:00,2021-12-03 02:49:09,2021-12-03 02:50:00,0.2,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-03 02:55:00,2021-12-03 02:54:31,2021-12-03 02:55:00,0.3,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-03 03:00:00,2021-12-03 02:59:53,2021-12-03 03:00:00,0.3,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-03 03:05:00,2021-12-03 03:05:14,2021-12-03 03:05:00,0.3,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 03:10:00,2021-12-03 03:10:37,2021-12-03 03:10:00,0.3,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 03:15:00,2021-12-03 03:16:00,2021-12-03 03:15:00,0.3,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 03:20:00,2021-12-03 03:21:22,2021-12-03 03:20:00,0.3,0.0,0.0,12.0,11.0,7,0.0,0.0
2021-12-03 03:25:00,2021-12-03 03:26:45,2021-12-03 03:25:00,0.3,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-03 03:30:00,2021-12-03 03:32:06,2021-12-03 03:30:00,0.3,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 03:35:00,2021-12-03 03:37:28,2021-12-03 03:35:00,0.3,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 03:45:00,2021-12-03 03:42:50,2021-12-03 03:45:00,0.3,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 03:50:00,2021-12-03 03:48:18,2021-12-03 03:50:00,0.3,0.0,0.0,12.0,11.0,7,0.0,0.0
2021-12-03 03:55:00,2021-12-03 03:53:39,2021-12-03 03:55:00,0.3,0.0,0.0,11.0,10.0,7,0.0,0.0
2021-12-03 04:00:00,2021-12-03 03:59:01,2021-12-03 04:00:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 04:05:00,2021-12-03 04:04:23,2021-12-03 04:05:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 04:10:00,2021-12-03 04:09:46,2021-12-03 04:10:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 04:15:00,2021-12-03 04:15:08,2021-12-03 04:15:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 04:20:00,2021-12-03 04:20:30,2021-12-03 04:20:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 04:25:00,2021-12-03 04:25:52,2021-12-03 04:25:00,0.5,0.0,0.0,11.0,10.0,7,0.0,0.0
2021-12-03 04:30:00,2021-12-03 04:31:13,2021-12-03 04:30:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 04:35:00,2021-12-03 04:36:36,2021-12-03 04:35:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 04:40:00,2021-12-03 04:41:58,2021-12-03 04:40:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-03 04:45:00,2021-12-03 04:47:21,2021-12-03 04:45:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-03 04:55:00,2021-12-03 04:52:42,2021-12-03 04:55:00,0.5,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-03 05:00:00,2021-12-03 04:58:04,2021-12-03 05:00:00,0.5,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-03 05:05:00,2021-12-03 05:03:26,2021-12-03 05:05:00,0.5,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-03 05:10:00,2021-12-03 05:08:49,2021-12-03 05:10:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 05:15:00,2021-12-03 05:14:12,2021-12-03 05:15:00,0.5,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-03 05:20:00,2021-12-03 05:19:34,2021-12-03 05:20:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 05:25:00,2021-12-03 05:24:55,2021-12-03 05:25:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 05:30:00,2021-12-03 05:30:17,2021-12-03 05:30:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 05:35:00,2021-12-03 05:35:40,2021-12-03 05:35:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 05:40:00,2021-12-03 05:41:02,2021-12-03 05:40:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 05:45:00,2021-12-03 05:46:25,2021-12-03 05:45:00,0.5,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-03 05:50:00,2021-12-03 05:51:46,2021-12-03 05:50:00,0.5,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-03 05:55:00,2021-12-03 05:57:08,2021-12-03 05:55:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 06:00:00,2021-12-03 06:02:30,2021-12-03 06:00:00,0.5,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-03 06:10:00,2021-12-03 06:07:53,2021-12-03 06:10:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 06:15:00,2021-12-03 06:13:16,2021-12-03 06:15:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 06:20:00,2021-12-03 06:18:38,2021-12-03 06:20:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
