,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Curve_Iteration
10/12/2021 3:20,10/12/2021 3:22,10/12/2021 3:20,185,36.07,0.3,16,12,1
10/12/2021 3:25,10/12/2021 3:27,10/12/2021 3:25,183.1,0,0.3,16,13,1
10/12/2021 3:35,10/12/2021 3:32,10/12/2021 3:35,183.2,35.72,0.4,17,13,1
10/12/2021 3:40,10/12/2021 3:38,10/12/2021 3:40,182.2,0,0.4,16,12,1
10/12/2021 3:45,10/12/2021 3:43,10/12/2021 3:45,174.7,0,0.4,16,13,1
10/12/2021 3:50,10/12/2021 3:48,10/12/2021 3:50,166.6,0,0.4,14,11,1
10/12/2021 3:55,10/12/2021 3:54,10/12/2021 3:55,184.5,17.98,0.4,12,11,1
10/12/2021 4:00,10/12/2021 3:59,10/12/2021 4:00,185.8,36.23,0.4,14,11,1
10/12/2021 4:05,10/12/2021 4:05,10/12/2021 4:05,185,90.18,0.4,16,11,1
10/12/2021 4:10,10/12/2021 4:10,10/12/2021 4:10,187.7,91.5,0.4,14,11,1
10/12/2021 4:15,10/12/2021 4:15,10/12/2021 4:15,184.7,36.01,0.4,14,11,1
10/12/2021 4:20,10/12/2021 4:21,10/12/2021 4:20,192.1,131.1,0.4,17,14,1
10/12/2021 4:25,10/12/2021 4:26,10/12/2021 4:25,181.1,35.31,0.4,17,13,1
10/12/2021 4:30,10/12/2021 4:32,10/12/2021 4:30,182.6,35.6,0.4,16,13,1
10/12/2021 4:35,10/12/2021 4:37,10/12/2021 4:35,186.3,90.82,0.4,16,11,1
10/12/2021 4:45,10/12/2021 4:42,10/12/2021 4:45,180.6,0,0.4,14,12,1
10/12/2021 4:50,10/12/2021 4:48,10/12/2021 4:50,153.1,0,0.4,16,12,1
10/12/2021 4:55,10/12/2021 4:53,10/12/2021 4:55,186,90.67,0.4,14,11,1
10/12/2021 5:00,10/12/2021 4:58,10/12/2021 5:00,186.8,91.06,0.4,16,12,1
10/12/2021 5:05,10/12/2021 5:04,10/12/2021 5:05,181.5,0,0.4,12,8,1
10/12/2021 5:10,10/12/2021 5:09,10/12/2021 5:10,179.6,0,0.4,3,2,1
10/12/2021 5:15,10/12/2021 5:15,10/12/2021 5:15,184.8,36.03,0.4,3,2,1
10/12/2021 5:20,10/12/2021 5:20,10/12/2021 5:20,183.8,35.84,0.4,3,2,1
10/12/2021 5:25,10/12/2021 5:25,10/12/2021 5:25,182.5,0,0.4,4,3,1
10/12/2021 5:30,10/12/2021 5:31,10/12/2021 5:30,183.7,35.82,0.4,4,2,1
10/12/2021 5:35,10/12/2021 5:36,10/12/2021 5:35,113.2,0,0.4,3,1,1
10/12/2021 5:40,10/12/2021 5:42,10/12/2021 5:40,174.6,0,0.4,1,1,1
10/12/2021 5:45,10/12/2021 5:47,10/12/2021 5:45,179.8,0,0.4,1,0,1
10/12/2021 5:55,10/12/2021 5:52,10/12/2021 5:55,182.5,0,0.4,0,0,1
10/12/2021 6:00,10/12/2021 5:58,10/12/2021 6:00,231.5,338.56,0.5,0,0,1
10/12/2021 6:05,10/12/2021 6:03,10/12/2021 6:05,187.1,91.21,0.5,0,0,1
10/12/2021 6:10,10/12/2021 6:09,10/12/2021 6:10,182.5,0,0.5,0,0,1
10/12/2021 6:15,10/12/2021 6:16,10/12/2021 6:15,188.1,91.69,0.5,0,0,1
10/12/2021 6:20,10/12/2021 6:21,10/12/2021 6:20,180.5,0,0.5,0,0,1
10/12/2021 6:25,10/12/2021 6:26,10/12/2021 6:25,182,0,0.5,0,0,1
10/12/2021 6:30,10/12/2021 6:32,10/12/2021 6:30,179,0,0.5,0,0,1
10/12/2021 7:05,10/12/2021 7:04,10/12/2021 7:05,187.8,128.17,0.6,1,1,1
10/12/2021 9:35,10/12/2021 9:35,10/12/2021 9:35,204.2,159.27,1,16,16,1
10/12/2021 9:40,10/12/2021 9:40,10/12/2021 9:40,181.6,0,1,16,16,1
10/12/2021 9:45,10/12/2021 9:46,10/12/2021 9:45,204.2,159.27,1,22,22,1
10/12/2021 9:50,10/12/2021 9:51,10/12/2021 9:50,186.1,0,1,20,18,1
10/12/2021 9:55,10/12/2021 9:57,10/12/2021 9:55,193.5,132.06,1,22,22,1
10/12/2021 10:00,10/12/2021 10:02,10/12/2021 10:00,182.1,17.75,1,24,19,1
10/12/2021 10:10,10/12/2021 10:07,10/12/2021 10:10,181.5,0,1.1,16,12,1
10/12/2021 10:15,10/12/2021 10:13,10/12/2021 10:15,193.8,132.26,1.1,14,14,1
10/12/2021 10:25,10/12/2021 10:24,10/12/2021 10:25,231.7,338.86,1.1,20,20,1
10/12/2021 10:30,10/12/2021 10:29,10/12/2021 10:30,181,0,1.1,20,20,1
10/12/2021 10:35,10/12/2021 10:35,10/12/2021 10:35,189.5,129.33,1.1,20,17,1
10/12/2021 10:40,10/12/2021 10:40,10/12/2021 10:40,190,129.67,1.1,24,20,1
10/12/2021 10:45,10/12/2021 10:46,10/12/2021 10:45,201.8,196.75,1.1,9,9,1
10/12/2021 10:50,10/12/2021 10:51,10/12/2021 10:50,182.5,0,1.2,22,20,1
10/12/2021 10:55,10/12/2021 10:56,10/12/2021 10:55,194.6,189.73,1.2,25,20,1
10/12/2021 11:00,10/12/2021 11:02,10/12/2021 11:00,210,204.75,1.2,22,16,1
10/12/2021 11:10,10/12/2021 11:07,10/12/2021 11:10,257.2,426.3,1.2,20,15,1
10/12/2021 11:15,10/12/2021 11:12,10/12/2021 11:15,224.2,262.31,1.2,12,12,1
10/12/2021 11:20,10/12/2021 11:18,10/12/2021 11:20,185.7,90.52,1.3,16,13,1
10/12/2021 11:25,10/12/2021 11:23,10/12/2021 11:25,188.7,128.78,1.3,20,17,1
10/12/2021 11:30,10/12/2021 11:29,10/12/2021 11:30,237,346.61,1.3,22,17,1
10/12/2021 11:35,10/12/2021 11:34,10/12/2021 11:35,189.6,129.4,1.3,20,16,1
10/12/2021 11:40,10/12/2021 11:40,10/12/2021 11:40,181.1,0,1.3,22,17,1
10/12/2021 11:45,10/12/2021 11:45,10/12/2021 11:45,147.1,0,1.3,22,16,1
10/12/2021 11:50,10/12/2021 11:50,10/12/2021 11:50,183.5,35.78,1.3,22,18,1
10/12/2021 11:55,10/12/2021 11:56,10/12/2021 11:55,255.3,423.15,1.3,24,17,1
10/12/2021 12:00,10/12/2021 12:01,10/12/2021 12:00,190.6,130.08,1.4,22,19,1
10/12/2021 12:05,10/12/2021 12:07,10/12/2021 12:05,170.6,0,1.4,24,17,1
10/12/2021 12:10,10/12/2021 12:12,10/12/2021 12:10,166.5,0,1.4,17,13,1
10/12/2021 12:20,10/12/2021 12:17,10/12/2021 12:20,239.5,350.26,1.4,24,20,1
10/12/2021 12:25,10/12/2021 12:23,10/12/2021 12:25,260,507,1.4,25,19,1
10/12/2021 12:30,10/12/2021 12:28,10/12/2021 12:30,224.2,262.31,1.5,27,24,1
10/12/2021 12:35,10/12/2021 12:34,10/12/2021 12:35,314.8,982.17,1.5,24,20,1
10/12/2021 12:40,10/12/2021 12:39,10/12/2021 12:40,201.8,157.4,1.5,22,15,1
10/12/2021 12:45,10/12/2021 12:45,10/12/2021 12:45,186.8,91.06,1.5,22,20,1
10/12/2021 12:50,10/12/2021 12:50,10/12/2021 12:50,255.8,423.98,1.6,22,17,1
10/12/2021 12:55,10/12/2021 12:55,10/12/2021 12:55,194.5,132.74,1.6,20,15,1
10/12/2021 13:00,10/12/2021 13:01,10/12/2021 13:00,175.7,0,1.6,20,16,1
10/12/2021 13:05,10/12/2021 13:06,10/12/2021 13:05,188.6,91.94,1.6,24,21,1
10/12/2021 13:10,10/12/2021 13:12,10/12/2021 13:10,238,348.07,1.6,28,22,1
10/12/2021 13:20,10/12/2021 13:17,10/12/2021 13:20,256.2,424.65,1.7,25,17,1
10/12/2021 13:25,10/12/2021 13:23,10/12/2021 13:25,182.7,35.62,1.7,22,17,1
10/12/2021 13:30,10/12/2021 13:28,10/12/2021 13:30,189.5,129.33,1.7,22,19,1
10/12/2021 13:50,10/12/2021 13:49,10/12/2021 13:50,190.1,129.74,1.8,20,20,1
10/12/2021 13:55,10/12/2021 13:55,10/12/2021 13:55,186.2,90.77,1.8,20,16,1
10/12/2021 14:00,10/12/2021 14:00,10/12/2021 14:00,153.6,0,1.8,20,17,1
10/12/2021 14:05,10/12/2021 14:05,10/12/2021 14:05,202.8,197.73,1.8,19,15,1
10/12/2021 14:10,10/12/2021 14:11,10/12/2021 14:10,184.8,36.03,1.8,16,12,1
10/12/2021 14:15,10/12/2021 14:16,10/12/2021 14:15,121.1,0,1.8,20,13,1
10/12/2021 14:20,10/12/2021 14:22,10/12/2021 14:20,210.3,205.04,1.8,19,15,1
10/12/2021 14:25,10/12/2021 14:27,10/12/2021 14:25,222.6,260.44,1.9,19,18,1
10/12/2021 14:45,10/12/2021 14:43,10/12/2021 14:45,185.3,90.33,1.9,17,17,1
10/12/2021 14:50,10/12/2021 14:49,10/12/2021 14:50,183.5,35.78,1.9,19,15,1
10/12/2021 14:55,10/12/2021 14:54,10/12/2021 14:55,151.5,0,1.9,20,14,1
10/12/2021 15:10,10/12/2021 15:10,10/12/2021 15:10,183.6,53.7,1.9,11,11,1
10/12/2021 15:15,10/12/2021 15:15,10/12/2021 15:15,88.7,0,1.9,16,16,1
10/12/2021 15:20,10/12/2021 15:21,10/12/2021 15:20,171,0,1.9,19,16,1
10/12/2021 15:25,10/12/2021 15:26,10/12/2021 15:25,139.8,0,1.9,20,20,1
10/12/2021 15:30,10/12/2021 15:32,10/12/2021 15:30,172,0,1.9,19,16,1
10/12/2021 15:35,10/12/2021 15:37,10/12/2021 15:35,180.1,35.11,1.9,16,12,1
10/12/2021 15:50,10/12/2021 15:48,10/12/2021 15:50,180.1,0,1.9,14,14,1
10/12/2021 15:55,10/12/2021 15:53,10/12/2021 15:55,255.5,423.49,1.9,8,8,1
10/12/2021 16:00,10/12/2021 15:58,10/12/2021 16:00,181.5,0,2,12,11,1
10/12/2021 16:05,10/12/2021 16:04,10/12/2021 16:05,189.6,129.4,2,9,8,1
10/12/2021 16:10,10/12/2021 16:09,10/12/2021 16:10,116.6,0,2,14,11,1
10/12/2021 16:15,10/12/2021 16:15,10/12/2021 16:15,181.5,0,2,16,12,1
10/12/2021 16:20,10/12/2021 16:20,10/12/2021 16:20,182.3,0,2,14,10,1
10/12/2021 16:25,10/12/2021 16:25,10/12/2021 16:25,181.1,0,2,16,11,1
10/12/2021 16:30,10/12/2021 16:31,10/12/2021 16:30,189.1,129.06,2,14,11,1
10/12/2021 16:35,10/12/2021 16:36,10/12/2021 16:35,161.8,0,2,14,10,1
10/12/2021 16:40,10/12/2021 16:41,10/12/2021 16:40,101.7,0,2,12,10,1
10/12/2021 16:45,10/12/2021 16:47,10/12/2021 16:45,147.7,0,2,12,9,1
10/12/2021 16:55,10/12/2021 16:52,10/12/2021 16:55,181.1,0,2,8,6,1
10/12/2021 17:00,10/12/2021 16:58,10/12/2021 17:00,80.1,0,2,9,7,1
10/12/2021 17:05,10/12/2021 17:03,10/12/2021 17:05,64.8,0,2,9,7,1
10/12/2021 17:10,10/12/2021 17:08,10/12/2021 17:10,67.3,0,2,11,8,1
10/12/2021 17:15,10/12/2021 17:14,10/12/2021 17:15,173.2,0,2,9,7,1
10/12/2021 17:20,10/12/2021 17:19,10/12/2021 17:20,54,0,2,8,6,1
10/12/2021 17:25,10/12/2021 17:25,10/12/2021 17:25,47.8,0,2,6,6,1
10/12/2021 17:30,10/12/2021 17:30,10/12/2021 17:30,63.5,0,2,8,8,1
10/12/2021 17:35,10/12/2021 17:35,10/12/2021 17:35,55.7,0,2,6,6,1
10/12/2021 17:50,10/12/2021 17:51,10/12/2021 17:50,158,0,2,9,9,1
10/12/2021 18:00,10/12/2021 17:58,10/12/2021 18:00,89.5,0,2,8,8,1
10/12/2021 18:10,10/12/2021 18:07,10/12/2021 18:10,57.7,0,2,8,8,1
10/12/2021 18:15,10/12/2021 18:13,10/12/2021 18:15,84.5,0,2,9,7,1
10/12/2021 18:20,10/12/2021 18:18,10/12/2021 18:20,140.1,0,2,9,7,1
10/12/2021 18:25,10/12/2021 18:23,10/12/2021 18:25,58.3,0,2,9,6,1
10/12/2021 18:30,10/12/2021 18:29,10/12/2021 18:30,53.3,0,2,9,7,1
10/12/2021 18:35,10/12/2021 18:34,10/12/2021 18:35,72.1,0,2,12,8,1
10/12/2021 18:40,10/12/2021 18:39,10/12/2021 18:40,146.6,0,2,14,11,1
10/12/2021 18:45,10/12/2021 18:45,10/12/2021 18:45,181.7,0,2,14,11,1
10/12/2021 18:50,10/12/2021 18:50,10/12/2021 18:50,187.8,91.55,2,14,11,1
10/12/2021 18:55,10/12/2021 18:56,10/12/2021 18:55,131.6,0,2,11,9,1
10/12/2021 19:00,10/12/2021 19:01,10/12/2021 19:00,118.8,0,2,11,8,1
10/12/2021 19:05,10/12/2021 19:06,10/12/2021 19:05,49.8,0,2,11,9,1
10/12/2021 19:10,10/12/2021 19:12,10/12/2021 19:10,69,0,2,6,6,1
10/12/2021 19:20,10/12/2021 19:17,10/12/2021 19:20,55.2,0,2,8,6,1
10/12/2021 19:25,10/12/2021 19:22,10/12/2021 19:25,42.1,0,2,6,5,1
10/12/2021 19:30,10/12/2021 19:28,10/12/2021 19:30,29.8,0,2,8,6,1
10/12/2021 19:35,10/12/2021 19:33,10/12/2021 19:35,37.7,0,2,8,7,1
10/12/2021 19:40,10/12/2021 19:39,10/12/2021 19:40,48.7,0,2,8,6,1
10/12/2021 19:45,10/12/2021 19:44,10/12/2021 19:45,46.1,0,2,8,7,1
10/12/2021 19:50,10/12/2021 19:49,10/12/2021 19:50,54,0,2,8,5,1
10/12/2021 19:55,10/12/2021 19:55,10/12/2021 19:55,48.6,0,2,9,7,1
10/12/2021 20:00,10/12/2021 20:00,10/12/2021 20:00,69.5,0,2,8,7,1
10/12/2021 20:05,10/12/2021 20:05,10/12/2021 20:05,48.7,0,2,9,8,1
10/12/2021 20:10,10/12/2021 20:11,10/12/2021 20:10,69,0,2,11,8,1
10/12/2021 20:15,10/12/2021 20:16,10/12/2021 20:15,81.7,0,2,8,7,1
10/12/2021 20:20,10/12/2021 20:22,10/12/2021 20:20,61.8,0,2,9,8,1
10/12/2021 20:25,10/12/2021 20:27,10/12/2021 20:25,47.3,0,2,8,6,1
10/12/2021 20:35,10/12/2021 20:32,10/12/2021 20:35,84.1,0,2,9,8,1
10/12/2021 20:40,10/12/2021 20:38,10/12/2021 20:40,55.2,0,2,6,6,1
10/12/2021 20:45,10/12/2021 20:43,10/12/2021 20:45,54.6,0,2,6,4,1
10/12/2021 21:05,10/12/2021 21:05,10/12/2021 21:05,29,0,2,4,4,1
10/12/2021 21:10,10/12/2021 21:10,10/12/2021 21:10,20.1,0,2,6,6,1
10/12/2021 21:15,10/12/2021 21:15,10/12/2021 21:15,45.5,0,2,6,6,1
10/12/2021 21:20,10/12/2021 21:21,10/12/2021 21:20,47.3,0,2,6,6,1
10/12/2021 21:25,10/12/2021 21:26,10/12/2021 21:25,62.2,0,2,8,6,1
10/12/2021 21:30,10/12/2021 21:31,10/12/2021 21:30,120.7,0,2,11,7,1
10/12/2021 21:35,10/12/2021 21:37,10/12/2021 21:35,42.5,0,2,8,6,1
10/12/2021 21:45,10/12/2021 21:42,10/12/2021 21:45,38.3,0,2,9,6,1
10/12/2021 21:50,10/12/2021 21:48,10/12/2021 21:50,95.2,0,2,8,5,1
10/12/2021 21:55,10/12/2021 21:53,10/12/2021 21:55,59.8,0,2,8,6,1
10/12/2021 22:00,10/12/2021 21:58,10/12/2021 22:00,33.1,0,2,6,4,1
10/12/2021 22:05,10/12/2021 22:04,10/12/2021 22:05,41.5,0,2,8,5,1
10/12/2021 22:10,10/12/2021 22:09,10/12/2021 22:10,32.5,0,2,8,5,1
10/12/2021 22:15,10/12/2021 22:15,10/12/2021 22:15,41.5,0,2,6,4,1
10/12/2021 22:20,10/12/2021 22:20,10/12/2021 22:20,39.6,0,2,4,4,1
10/12/2021 22:25,10/12/2021 22:25,10/12/2021 22:25,39.5,0,2,6,5,1
10/12/2021 22:30,10/12/2021 22:31,10/12/2021 22:30,39,0,2,6,4,1
10/12/2021 22:35,10/12/2021 22:36,10/12/2021 22:35,36,0,2,6,4,1
10/12/2021 22:40,10/12/2021 22:41,10/12/2021 22:40,39.3,0,2,6,4,1
10/12/2021 22:45,10/12/2021 22:47,10/12/2021 22:45,35.6,0,2,6,5,1
10/12/2021 22:55,10/12/2021 22:52,10/12/2021 22:55,25.3,0,2,6,4,1
10/12/2021 23:00,10/12/2021 22:58,10/12/2021 23:00,14.2,0,2,6,4,1
10/12/2021 23:05,10/12/2021 23:03,10/12/2021 23:05,27.2,0,2,6,4,1
10/12/2021 23:10,10/12/2021 23:08,10/12/2021 23:10,32.5,0,2,8,6,1
10/12/2021 23:15,10/12/2021 23:14,10/12/2021 23:15,32.1,0,2,8,6,1
10/12/2021 23:20,10/12/2021 23:19,10/12/2021 23:20,29.8,0,2,9,6,1
10/12/2021 23:25,10/12/2021 23:24,10/12/2021 23:25,35.1,0,2,9,8,1
10/12/2021 23:30,10/12/2021 23:30,10/12/2021 23:30,41.6,0,2,12,9,1
10/12/2021 23:35,10/12/2021 23:35,10/12/2021 23:35,186.2,90.77,2,12,9,1
10/12/2021 23:40,10/12/2021 23:41,10/12/2021 23:40,133.6,0,2,9,8,1
10/12/2021 23:45,10/12/2021 23:46,10/12/2021 23:45,184.1,35.89,2,12,9,1
10/12/2021 23:50,10/12/2021 23:51,10/12/2021 23:50,63.3,0,2,9,8,1
10/12/2021 23:55,10/12/2021 23:57,10/12/2021 23:55,144,0,2,11,8,1
10/13/2021 0:05,10/13/2021 0:02,10/13/2021 0:05,52.8,0,0,8,7,1
10/13/2021 0:10,10/13/2021 0:07,10/13/2021 0:10,53.2,0,0,6,5,1
10/13/2021 0:15,10/13/2021 0:13,10/13/2021 0:15,16.8,0,0,4,1,1
10/13/2021 0:20,10/13/2021 0:18,10/13/2021 0:20,0,0,0,6,4,1
10/13/2021 0:25,10/13/2021 0:24,10/13/2021 0:25,1.2,0,0,4,3,1
10/13/2021 0:30,10/13/2021 0:29,10/13/2021 0:30,1.1,0,0,4,2,1
10/13/2021 0:35,10/13/2021 0:34,10/13/2021 0:35,0.6,0,0,6,4,1
10/13/2021 0:40,10/13/2021 0:40,10/13/2021 0:40,0.6,0,0,6,4,1
10/13/2021 0:45,10/13/2021 0:45,10/13/2021 0:45,0.6,0,0,6,4,1
10/13/2021 0:50,10/13/2021 0:51,10/13/2021 0:50,0.5,0,0,4,3,1
10/13/2021 0:55,10/13/2021 0:56,10/13/2021 0:55,0.2,0,0,4,3,1
10/13/2021 1:00,10/13/2021 1:01,10/13/2021 1:00,0.2,0,0,4,3,1
10/13/2021 1:05,10/13/2021 1:07,10/13/2021 1:05,0.2,0,0,4,4,1
10/13/2021 1:15,10/13/2021 1:12,10/13/2021 1:15,0.2,0,0,6,4,1
10/13/2021 1:20,10/13/2021 1:17,10/13/2021 1:20,0.2,0,0,4,3,1
10/13/2021 1:25,10/13/2021 1:23,10/13/2021 1:25,0.2,0,0,6,3,1
10/13/2021 1:30,10/13/2021 1:28,10/13/2021 1:30,0.2,0,0,3,1,1
10/13/2021 1:35,10/13/2021 1:34,10/13/2021 1:35,0.2,0,0,4,3,1
10/13/2021 1:40,10/13/2021 1:39,10/13/2021 1:40,0.2,0,0,6,4,1
10/13/2021 1:45,10/13/2021 1:44,10/13/2021 1:45,0.2,0,0,6,6,1
10/13/2021 1:50,10/13/2021 1:50,10/13/2021 1:50,0.2,0,0,11,8,1
10/13/2021 1:55,10/13/2021 1:56,10/13/2021 1:55,0.6,0,0,12,8,1
10/13/2021 2:00,10/13/2021 2:01,10/13/2021 2:00,0.2,0,0,9,8,1
10/13/2021 2:05,10/13/2021 2:06,10/13/2021 2:05,0.3,0,0,9,8,1
10/13/2021 2:10,10/13/2021 2:12,10/13/2021 2:10,0.3,0,0,11,8,1
10/13/2021 2:20,10/13/2021 2:17,10/13/2021 2:20,0.2,0,0,11,9,1
10/13/2021 2:25,10/13/2021 2:23,10/13/2021 2:25,0.2,0,0,8,6,1
10/13/2021 2:30,10/13/2021 2:28,10/13/2021 2:30,0.3,0,0,6,5,1
10/13/2021 2:35,10/13/2021 2:33,10/13/2021 2:35,0.3,0,0,8,6,1
10/13/2021 2:40,10/13/2021 2:39,10/13/2021 2:40,0.3,0,0,11,8,1
10/13/2021 2:45,10/13/2021 2:44,10/13/2021 2:45,0.3,0,0,11,9,1
10/13/2021 2:50,10/13/2021 2:50,10/13/2021 2:50,0.5,0,0,12,10,1
10/13/2021 2:55,10/13/2021 2:55,10/13/2021 2:55,0.6,0,0,12,11,1
10/13/2021 3:00,10/13/2021 3:00,10/13/2021 3:00,0.3,0,0,12,11,1
10/13/2021 3:05,10/13/2021 3:06,10/13/2021 3:05,0.6,0,0,14,12,1
10/13/2021 3:10,10/13/2021 3:11,10/13/2021 3:10,4.3,0,0,14,12,1
10/13/2021 3:15,10/13/2021 3:17,10/13/2021 3:15,1.2,0,0,14,12,1
10/13/2021 3:20,10/13/2021 3:22,10/13/2021 3:20,0.6,0,0,12,11,1
10/13/2021 3:30,10/13/2021 3:27,10/13/2021 3:30,2.5,0,0,11,10,1
10/13/2021 3:35,10/13/2021 3:33,10/13/2021 3:35,0.5,0,0,11,9,1
10/13/2021 3:40,10/13/2021 3:38,10/13/2021 3:40,1.6,0,0,11,9,1
10/13/2021 3:45,10/13/2021 3:43,10/13/2021 3:45,1.1,0,0,11,9,1
10/13/2021 3:50,10/13/2021 3:49,10/13/2021 3:50,0.6,0,0,12,10,1
10/13/2021 3:55,10/13/2021 3:54,10/13/2021 3:55,0.6,0,0,12,11,1
10/13/2021 4:00,10/13/2021 4:00,10/13/2021 4:00,0.6,0,0,12,9,1
10/13/2021 4:05,10/13/2021 4:05,10/13/2021 4:05,0.5,0,0,11,9,1
10/13/2021 4:10,10/13/2021 4:10,10/13/2021 4:10,1.2,0,0,14,10,1
10/13/2021 4:15,10/13/2021 4:16,10/13/2021 4:15,2.5,0,0,16,10,1
10/13/2021 4:20,10/13/2021 4:21,10/13/2021 4:20,0.7,0,0,11,9,1
10/13/2021 4:25,10/13/2021 4:27,10/13/2021 4:25,0.3,0,0,9,8,1
10/13/2021 4:30,10/13/2021 4:32,10/13/2021 4:30,0.5,0,0,9,7,1
10/13/2021 4:40,10/13/2021 4:37,10/13/2021 4:40,0.5,0,0,8,5,1
10/13/2021 4:45,10/13/2021 4:43,10/13/2021 4:45,0.3,0,0,4,2,1
10/13/2021 4:50,10/13/2021 4:48,10/13/2021 4:50,0.5,0,0,8,4,1
10/13/2021 4:55,10/13/2021 4:53,10/13/2021 4:55,0.3,0,0,9,8,1
10/13/2021 5:00,10/13/2021 4:59,10/13/2021 5:00,0.5,0,0,9,6,1
10/13/2021 5:05,10/13/2021 5:04,10/13/2021 5:05,0.3,0,0,8,6,1
10/13/2021 5:10,10/13/2021 5:10,10/13/2021 5:10,0.5,0,0,9,8,1
10/13/2021 5:15,10/13/2021 5:15,10/13/2021 5:15,0.5,0,0,11,8,1
10/13/2021 5:20,10/13/2021 5:20,10/13/2021 5:20,0.5,0,0,11,8,1
10/13/2021 5:25,10/13/2021 5:26,10/13/2021 5:25,0.5,0,0,11,8,1
10/13/2021 5:30,10/13/2021 5:31,10/13/2021 5:30,0.5,0,0,12,9,1
10/13/2021 5:35,10/13/2021 5:37,10/13/2021 5:35,0.5,0,0,12,11,1
10/13/2021 5:40,10/13/2021 5:42,10/13/2021 5:40,0.5,0,0,12,10,1
10/13/2021 5:50,10/13/2021 5:47,10/13/2021 5:50,0.5,0,0,9,5,1
10/13/2021 5:55,10/13/2021 5:53,10/13/2021 5:55,0.5,0,0,3,1,1
10/13/2021 6:00,10/13/2021 5:58,10/13/2021 6:00,0.5,0,0,6,2,1
10/13/2021 6:05,10/13/2021 6:03,10/13/2021 6:05,0.3,0,0,8,6,1
10/13/2021 6:10,10/13/2021 6:09,10/13/2021 6:10,0.5,0,0,8,6,1
10/13/2021 6:15,10/13/2021 6:14,10/13/2021 6:15,0.5,0,0,8,5,1
10/13/2021 6:20,10/13/2021 6:20,10/13/2021 6:20,0.5,0,0,14,11,1
10/13/2021 6:25,10/13/2021 6:25,10/13/2021 6:25,0.5,0,0,14,11,1
10/13/2021 6:30,10/13/2021 6:30,10/13/2021 6:30,0.3,0,0,11,9,1
10/13/2021 6:35,10/13/2021 6:36,10/13/2021 6:35,0.5,0,0,9,8,1
10/13/2021 6:40,10/13/2021 6:41,10/13/2021 6:40,0.5,0,0,11,9,1
10/13/2021 6:45,10/13/2021 6:47,10/13/2021 6:45,0.5,0,0,11,9,1
10/13/2021 6:50,10/13/2021 6:52,10/13/2021 6:50,0.5,0,0,14,13,1
10/13/2021 7:00,10/13/2021 6:57,10/13/2021 7:00,0.5,0,0,12,11,1
10/13/2021 7:05,10/13/2021 7:03,10/13/2021 7:05,0.5,0,0,14,11,1
10/13/2021 7:10,10/13/2021 7:08,10/13/2021 7:10,0.5,0,0,11,10,1
10/13/2021 7:15,10/13/2021 7:13,10/13/2021 7:15,0.5,0,0,11,10,1
10/13/2021 7:20,10/13/2021 7:19,10/13/2021 7:20,0.5,0,0,17,13,1
10/13/2021 7:25,10/13/2021 7:24,10/13/2021 7:25,0.5,0,0,20,16,1
10/13/2021 7:30,10/13/2021 7:30,10/13/2021 7:30,182.6,35.6,0,20,16,1
10/13/2021 7:35,10/13/2021 7:35,10/13/2021 7:35,184.6,35.99,0,17,14,1
10/13/2021 7:40,10/13/2021 7:40,10/13/2021 7:40,181.7,35.43,0,17,15,1
10/13/2021 7:45,10/13/2021 7:46,10/13/2021 7:45,188.8,92.04,0,16,15,1
10/13/2021 7:50,10/13/2021 7:51,10/13/2021 7:50,185.7,54.31,0,17,14,1
10/13/2021 7:55,10/13/2021 7:57,10/13/2021 7:55,160.6,0,0,20,15,1
10/13/2021 8:00,10/13/2021 8:02,10/13/2021 8:00,187.2,91.25,0,16,13,1
10/13/2021 8:10,10/13/2021 8:07,10/13/2021 8:10,182.2,35.52,0,17,13,1
10/13/2021 8:15,10/13/2021 8:13,10/13/2021 8:15,182.6,0,0,16,13,1
10/13/2021 8:20,10/13/2021 8:18,10/13/2021 8:20,167.3,0,0,16,13,1
10/13/2021 8:25,10/13/2021 8:23,10/13/2021 8:25,154,0,0,14,11,1
10/13/2021 8:30,10/13/2021 8:29,10/13/2021 8:30,187.6,128.03,0,17,12,1
10/13/2021 8:35,10/13/2021 8:34,10/13/2021 8:35,164.3,0,0,12,10,1
10/13/2021 8:40,10/13/2021 8:40,10/13/2021 8:40,175.6,0,0,12,10,1
10/13/2021 8:45,10/13/2021 8:45,10/13/2021 8:45,189,128.99,0,16,12,1
10/13/2021 8:50,10/13/2021 8:50,10/13/2021 8:50,150.8,0,0,19,14,1
10/13/2021 8:55,10/13/2021 8:56,10/13/2021 8:55,182.6,35.6,0,16,10,1
10/13/2021 9:00,10/13/2021 9:01,10/13/2021 9:00,182.3,35.54,0,16,14,1
10/13/2021 9:05,10/13/2021 9:07,10/13/2021 9:05,148.8,0,0,14,11,1
10/13/2021 9:15,10/13/2021 9:12,10/13/2021 9:15,184.6,35.99,0,14,10,1
10/13/2021 9:20,10/13/2021 9:17,10/13/2021 9:20,164.3,0,0,16,11,1
10/13/2021 9:25,10/13/2021 9:23,10/13/2021 9:25,176.5,0,0,16,14,1
10/13/2021 9:30,10/13/2021 9:28,10/13/2021 9:30,218.8,213.33,0,20,15,1
